27,3497,3497.367053932876,36.5869133,-121.7559026,231.9349051
-8.253528817867052,6.186001393211995,0.0,-2.221174723320004,0.0,683.8610404210459,3497.367053932864,3497.367053932876,101,-0.6052019004734956,0.3671416784119391,-12.267464615370471,9.239810358512614,0.0,0.0
-8.820964946713628,5.439136573937672,0.0,-2.21987409107483,0.0,759.5989362486395,0.9379716512720708,3496.429082281604,101,-1.1548757972403116,-0.3775101980109592,-12.83955897319862,8.488245645873247,0.0,0.0
-9.39883140515198,4.676570716524727,0.0,-2.2186779219500674,0.0,841.3687788477738,1.894756021274019,3495.472297911602,101,-1.7163020193052778,-1.138083134424291,-13.42256967691538,7.722005893150662,0.0,0.0
-9.986536336250111,3.899169821754768,0.0,-2.217576564653813,0.0,929.6908453747968,2.8693068086761904,3494.4977471242,101,-2.288807145635282,-1.9136648367590103,-14.015861034159462,6.941859123291793,0.0,0.0
-10.583487883076032,3.107799890409409,0.0,-2.216561649453538,0.0,1025.1869966774325,3.8605774667183903,3493.506476466157,101,-2.8717244502095176,-2.703352080784581,-14.618817759882514,6.148597935131781,0.0,0.0
-11.189094188697734,2.3033269232702507,0.0,-2.215625893131821,0.0,1128.607614032234,4.86752123489338,3492.4995326979824,101,-3.468151043992196,-3.5034229053211194,-15.230826405012683,5.343023941424387,0.0,0.0
-11.802763396183227,1.4866169211189038,0.0,-2.2147629394896704,0.0,1240.866828613116,5.889091165847659,3491.477962767028,101,-4.078304239998819,-4.312347792823674,-15.851232076015672,4.525914112696873,0.0,0.0
-12.423903648600511,0.6585358847369809,0.0,-2.21396722817897,0.0,1363.089215538937,6.92424014835615,3490.44281378452,101,-4.697027931598839,-5.132635215553619,-16.47944250989608,3.698098097179806,0.0,0.0
-13.051923089017594,-0.180050185093914,0.0,-2.2132338862880103,0.0,1496.6725906364209,7.971920927055565,3489.3951330058203,101,-5.323663656526861,-5.96341220174346,-17.11477983428905,2.860346114350516,0.0,0.0
-13.686229860502472,-1.0282752875921717,0.0,-2.2125586383401106,0.0,1643.373826455876,9.031086119487677,3488.3359678133884,101,-5.957556184238131,-6.803810064155022,-17.756660128770598,2.013502972778068,0.0,0.0
-14.326232106123156,-1.8852734219761849,0.0,-2.2119377313041504,0.0,1805.4282207416948,10.100688230899763,3487.266365701976,101,-6.59805311210679,-7.652963864729824,-18.40439849264761,1.1583415498985763,0.0,0.0
-14.971337968947642,-2.7501785874643394,0.0,-2.211367871935064,0.0,1985.718847414077,11.179679667167273,3486.1873742657085,101,-7.244504528329526,-8.510011967675707,-19.057406384743903,0.2957099302578663,0.0,0.0
-15.620955592043932,-3.622124783275032,0.0,-2.2108461743182524,0.0,2188.0222059444905,12.26701274613894,3485.1000411867367,101,-7.89626273004775,-9.374095665760702,-19.71500688118268,-0.5736069681028161,0.0,0.0
