x,y,z
-23.972944913087503,11.827377608587122,-2.004518884544556
-24.5681131107157,11.021442902464402,-2.002297763093403
-25.163316645754367,10.215541477017194,-2.000089322666832
-25.75855916831744,9.409676407262504,-1.9978734669303695
-26.353844387822928,8.603850814018335,-1.9956300995495408
-26.949176064047705,7.79806785666675,-1.993339124189873
-27.54455799761311,6.992330726705983,-1.9909804445168924
-28.139994020073445,6.18664264010494,-1.988533964196125
-28.735487983301006,5.381006829748579,-1.9859795868930976
-29.331043748341102,4.575426537156049,-1.9832972162733364
-29.92666517358383,3.76990500390213,-1.9804667560023683
-30.522356102284245,2.9644454624749383,-1.9774681097457187
-31.118120349372912,2.1590511266607137,-1.9742811811689154
-31.713961687508604,1.3537251813928148,-1.9708858739374837
-32.309883832371824,0.5484707720037816,-1.9672620917169494
-32.90589042706249,-0.25670900706473554,-1.9633897381728407
-33.50198502568911,-1.0618111243120953,-1.959248716970683
-34.09817107583793,-1.8668326237610053,-1.9548189317760023
-34.69445190020574,-2.671770638562852,-1.9500802862543254
-35.29083067674119,-3.4766224050897128,-1.9450126840711792
-35.88731041794908,-4.2813852784284565,-1.939596028892089
-36.483893948169275,-5.086056748366492,-1.9338102243825823
-37.08058387995124,-5.890634457128289,-1.9276351742081843
-37.67738258784525,-6.695116217965187,-1.9210507820344227
-38.274292180857266,-7.499500035424654,-1.9140369515268236
-38.87131447206659,-8.30378412762078,-1.9065735863509121
-39.46845094578385,-9.107966949499186,-1.8986405901722163
-40.065702722001696,-9.912047219746798,-1.8902178666562612
-40.663070516909315,-10.716023948446317,-1.8812853194685744
-41.26055460038559,-11.519896468801306,-1.8718228522746818
-41.85815474885417,-12.32366447148971,-1.8618103687401086
-42.45587019357136,-13.127328041634422,-1.8512277725303834
-43.053699564307564,-13.93088770094011,-1.8400549673110314
-43.651640827019435,-14.73434445243894,-1.8282718567475784
-44.24969121602356,-15.537699830045305,-1.815858344505552
-44.84784716000286,-16.340955953053196,-1.8027943342504782
-45.446104201320075,-17.144115584629784,-1.7890597296478834
-46.04445690892186,-17.947182195563723,-1.774634434363293
-46.642898784525705,-18.750160032940503,-1.7594983520622347
-47.241422162224744,-19.553054193314733,-1.7436313864102342
-47.840018102078645,-20.355870700636427,-1.7270134410728184
-48.438676278095336,-21.158616588302326,-1.7096244197155137
-49.03738486139265,-21.961299984477765,-1.6914442260038456
-49.63613039986404,-22.763930200097455,-1.6724527636033417
-50.23489769585922,-23.56651781852961,-1.6526299361795274
-50.83366968363705,-24.369074785388328,-1.6319556473979289
-51.43242730880419,-25.171614496852985,-1.6104098009240744
-52.03114941235078,-25.974151884678303,-1.5879723004234882
-52.62981262224971,-26.776703495850615,-1.564623049561698
-53.228391255697275,-27.579287564297694,-1.5403419520042296
-53.82685723596258,-28.381924072906603,-1.5151089114166092
-54.42518002561764,-29.184634800189187,-1.4889038314643637
-55.02332658686751,-29.987443360167063,-1.4617066158130194
-55.62126134635095,-30.79037519067451,-1.4334971681281026
-56.21894626614425,-31.59345764530716,-1.4042553920751395
-56.81634065587692,-32.39671959682374,-1.373961191319657
-57.41340210640977,-33.20019275699376,-1.342594469527181
-58.0100833884939,-34.00390645876606,-1.3101351303632376
-58.60634674214431,-34.80791040147961,-1.2765654572250262
-59.202167845976604,-35.61228729915524,-1.2419345390982812
-59.79750654918152,-36.417097534158295,-1.206365756741977
-60.39231043382009,-37.22237776786245,-1.1699863731806035
-60.98652787034336,-38.028170476535905,-1.1329236514386518
-61.58010564449727,-38.834517396371275,-1.0953048545406123
-62.17298997667682,-39.641460985460604,-1.0572572455109766
-62.76512664752897,-40.449043721765946,-1.0189080873742349
-63.356461368037145,-41.257307979497526,-0.9803846431548775
-63.94694007836939,-42.06629575149528,-0.9418141758773958
-64.53650925785844,-42.876048432921905,-0.9033239485662803
-65.12511618818421,-43.68660657213707,-0.8650412242460219
-65.71270927900918,-44.498009780176616,-0.8270932659411107
-66.29923804161928,-45.31029615498538,-0.7896073366760383
-66.88465423235331,-46.1235036283699,-0.7527106862809566
-67.4689232033594,-46.93769034131867,-0.7164673431412297
-68.05200331985746,-47.7529055064109,-0.6807318635928991
-68.6338432008377,-48.569170345823366,-0.64531547819159
-69.21439379854598,-49.386505400716935,-0.6100294174929255
-69.7936078957535,-50.20492913319616,-0.5746849120525314
-70.37144023648406,-51.02445830809344,-0.5390931924260303
-70.94784745282175,-51.84510792444024,-0.503065489169048
-71.5227880195816,-52.66689129678662,-0.46641303283720725
