x,y,z
208.873500,47.081600,0.000000
208.657618,47.392397,0.000000
208.444535,47.705120,0.000000
208.234266,48.019743,0.000000
208.026831,48.336240,0.000000
207.786435,48.706640,0.000000
207.546040,49.077041,0.000000
207.305644,49.447442,0.000000
207.065249,49.817842,0.000000
206.824854,50.188243,0.000000
206.584458,50.558644,0.000000
206.318270,50.965488,0.000000
206.049085,51.370356,0.000000
205.776918,51.773225,0.000000
205.501783,52.174074,0.000000
205.223696,52.572880,0.000000
204.942671,52.969621,0.000000
204.658725,53.364277,0.000000
204.371872,53.756825,0.000000
204.082128,54.147244,0.000000
203.789509,54.535513,0.000000
203.494031,54.921611,0.000000
203.195711,55.305516,0.000000
202.894563,55.687208,0.000000
202.590605,56.066666,0.000000
202.284205,56.446292,0.000000
201.977805,56.825917,0.000000
201.671405,57.205543,0.000000
201.365005,57.585168,0.000000
201.058605,57.964794,0.000000
200.752204,58.344420,0.000000
200.445804,58.724045,0.000000
200.139404,59.103671,0.000000
199.833004,59.483297,0.000000
199.526604,59.862922,0.000000
199.220204,60.242548,0.000000
198.913804,60.622173,0.000000
198.607404,61.001799,0.000000
198.301004,61.381425,0.000000
197.994603,61.761050,0.000000
197.688203,62.140676,0.000000
197.381803,62.520302,0.000000
197.075403,62.899927,0.000000
196.769003,63.279553,0.000000
196.462603,63.659179,0.000000
196.156203,64.038804,0.000000
195.849803,64.418430,0.000000
195.538155,64.804166,0.000000
195.226125,65.189592,0.000000
194.913712,65.574709,0.000000
194.600918,65.959516,0.000000
194.304635,66.323642,0.000000
194.008352,66.687767,0.000000
193.712069,67.051893,0.000000
193.415786,67.416018,0.000000
193.119503,67.780144,0.000000
192.823220,68.144269,0.000000
192.526936,68.508395,0.000000
192.230653,68.872521,0.000000
191.934370,69.236646,0.000000
191.638087,69.600772,0.000000
191.341804,69.964897,0.000000
191.045521,70.329023,0.000000
190.749238,70.693148,0.000000
190.452955,71.057274,0.000000
190.145687,71.435980,0.000000
189.839480,71.815544,0.000000
189.534336,72.195963,0.000000
189.230258,72.577234,0.000000
188.927247,72.959355,0.000000
188.625306,73.342321,0.000000
188.324438,73.726131,0.000000
188.024645,74.110781,0.000000
187.725929,74.496268,0.000000
187.428292,74.882589,0.000000
187.131738,75.269741,0.000000
186.836267,75.657722,0.000000
186.541883,76.046527,0.000000
186.248588,76.436154,0.000000
185.956384,76.826601,0.000000
185.665273,77.217863,0.000000
185.375258,77.609938,0.000000
185.086341,78.002823,0.000000
184.798524,78.396514,0.000000
184.511809,78.791009,0.000000
184.226200,79.186305,0.000000
183.941697,79.582398,0.000000
183.658303,79.979285,0.000000
183.376021,80.376964,0.000000
183.094852,80.775430,0.000000
182.814799,81.174682,0.000000
182.535864,81.574715,0.000000
182.258049,81.975528,0.000000
181.981356,82.377115,0.000000
181.705788,82.779476,0.000000
181.431347,83.182605,0.000000
181.155163,83.589517,0.000000
180.878979,83.996429,0.000000
180.602795,84.403340,0.000000
180.326611,84.810252,0.000000
180.050427,85.217164,0.000000
179.774243,85.624075,0.000000
179.498059,86.030987,0.000000
179.221875,86.437899,0.000000
178.945691,86.844810,0.000000
178.669506,87.251722,0.000000
178.393322,87.658634,0.000000
178.117138,88.065546,0.000000
177.840954,88.472457,0.000000
177.578189,88.859990,0.000000
177.315786,89.247768,0.000000
177.053747,89.635792,0.000000
176.792071,90.024060,0.000000
176.530758,90.412574,0.000000
176.253126,90.825770,0.000000
175.975494,91.238966,0.000000
175.697862,91.652161,0.000000
175.420229,92.065357,0.000000
175.142597,92.478553,0.000000
174.864965,92.891748,0.000000
174.587333,93.304944,0.000000
174.309701,93.718140,0.000000
174.032068,94.131335,0.000000
173.754436,94.544531,0.000000
173.476804,94.957727,0.000000
173.199172,95.370923,0.000000
172.921539,95.784118,0.000000
172.643907,96.197314,0.000000
172.366275,96.610510,0.000000
172.088643,97.023705,0.000000
171.811010,97.436901,0.000000
171.533378,97.850097,0.000000
171.255746,98.263292,0.000000
170.978114,98.676488,0.000000
170.700482,99.089684,0.000000
170.422849,99.502879,0.000000
170.145217,99.916075,0.000000
169.867585,100.329271,0.000000
169.589953,100.742466,0.000000
169.312320,101.155662,0.000000
169.034688,101.568858,0.000000
168.757056,101.982054,0.000000
168.484699,102.387826,0.000000
168.212739,102.793865,0.000000
167.941176,103.200169,0.000000
167.670010,103.606739,0.000000
167.399242,104.013573,0.000000
167.128871,104.420672,0.000000
166.858898,104.828035,0.000000
166.589324,105.235661,0.000000
166.320148,105.643551,0.000000
166.051371,106.051704,0.000000
165.782994,106.460119,0.000000
165.515015,106.868797,0.000000
165.247436,107.277736,0.000000
164.980257,107.686936,0.000000
164.713478,108.096398,0.000000
164.447099,108.506120,0.000000
164.181121,108.916102,0.000000
163.915544,109.326344,0.000000
163.650367,109.736845,0.000000
163.385593,110.147605,0.000000
163.121219,110.558624,0.000000
162.857248,110.969901,0.000000
162.593679,111.381436,0.000000
162.330512,111.793228,0.000000
162.067747,112.205278,0.000000
161.805386,112.617584,0.000000
161.543428,113.030146,0.000000
161.281873,113.442964,0.000000
161.020721,113.856037,0.000000
160.759974,114.269366,0.000000
160.499630,114.682949,0.000000
160.238742,115.097848,0.000000
159.977854,115.512746,0.000000
159.716965,115.927645,0.000000
159.456077,116.342543,0.000000
159.195188,116.757442,0.000000
158.934300,117.172341,0.000000
158.673412,117.587239,0.000000
158.412523,118.002138,0.000000
158.151635,118.417036,0.000000
157.890747,118.831935,0.000000
157.629858,119.246834,0.000000
157.368970,119.661732,0.000000
157.108081,120.076631,0.000000
156.847193,120.491529,0.000000
156.586305,120.906428,0.000000
156.325416,121.321327,0.000000
156.064528,121.736225,0.000000
155.803639,122.151124,0.000000
155.542751,122.566022,0.000000
155.281863,122.980921,0.000000
155.020974,123.395820,0.000000
154.760086,123.810718,0.000000
154.499198,124.225617,0.000000
154.238309,124.640515,0.000000
153.977421,125.055414,0.000000
153.716532,125.470313,0.000000
153.455644,125.885211,0.000000
153.194756,126.300110,0.000000
152.933867,126.715008,0.000000
152.672979,127.129907,0.000000
152.412090,127.544806,0.000000
152.151202,127.959704,0.000000
151.890314,128.374603,0.000000
151.629425,128.789501,0.000000
151.368537,129.204400,0.000000
151.107649,129.619299,0.000000
150.846760,130.034197,0.000000
150.585872,130.449096,0.000000
150.324983,130.863994,0.000000
150.064095,131.278893,0.000000
149.803207,131.693791,0.000000
149.553613,132.090315,0.000000
149.303648,132.486604,0.000000
149.053312,132.882659,0.000000
148.802605,133.278479,0.000000
148.551528,133.674064,0.000000
148.300079,134.069414,0.000000
148.048260,134.464527,0.000000
147.796071,134.859405,0.000000
147.543512,135.254046,0.000000
147.290584,135.648450,0.000000
147.037286,136.042617,0.000000
146.767896,136.461395,0.000000
146.498505,136.880172,0.000000
146.229115,137.298949,0.000000
145.959725,137.717726,0.000000
145.690335,138.136503,0.000000
145.420945,138.555280,0.000000
145.151554,138.974058,0.000000
144.882164,139.392835,0.000000
144.612774,139.811612,0.000000
144.343384,140.230389,0.000000
144.073994,140.649166,0.000000
143.804603,141.067944,0.000000
143.535213,141.486721,0.000000
143.265823,141.905498,0.000000
142.996433,142.324275,0.000000
142.727042,142.743052,0.000000
142.457652,143.161829,0.000000
142.188262,143.580607,0.000000
141.918872,143.999384,0.000000
141.649482,144.418161,0.000000
141.380091,144.836938,0.000000
141.110701,145.255715,0.000000
140.841311,145.674493,0.000000
140.571921,146.093270,0.000000
140.302531,146.512047,0.000000
140.033140,146.930824,0.000000
139.763750,147.349601,0.000000
139.494360,147.768378,0.000000
139.224970,148.187156,0.000000
138.960697,148.602007,0.000000
138.700113,149.019184,0.000000
138.443237,149.438655,0.000000
138.190089,149.860387,0.000000
137.940690,150.284346,0.000000
137.695059,150.710500,0.000000
137.453216,151.138814,0.000000
137.215178,151.569255,0.000000
136.980966,152.001789,0.000000
136.750597,152.436383,0.000000
136.524090,152.873001,0.000000
136.301462,153.311610,0.000000
136.082732,153.752176,0.000000
135.867915,154.194663,0.000000
135.657029,154.639038,0.000000
135.450090,155.085264,0.000000
135.247116,155.533307,0.000000
135.048121,155.983131,0.000000
134.853121,156.434703,0.000000
134.662132,156.887985,0.000000
134.475169,157.342942,0.000000
134.292246,157.799538,0.000000
134.113378,158.257739,0.000000
133.943556,158.698524,0.000000
133.773733,159.139310,0.000000
133.603911,159.580096,0.000000
133.434089,160.020882,0.000000
133.264266,160.461667,0.000000
133.094444,160.902453,0.000000
132.929403,161.343990,0.000000
132.773260,161.788752,0.000000
132.626078,162.236558,0.000000
132.487916,162.687230,0.000000
132.358829,163.140584,0.000000
132.238870,163.596438,0.000000
132.128087,164.054609,0.000000
132.026525,164.514912,0.000000
131.934225,164.977161,0.000000
131.851224,165.441170,0.000000
131.777555,165.906751,0.000000
131.713248,166.373718,0.000000
131.654916,166.831235,0.000000
131.596584,167.288753,0.000000
131.530652,167.762750,0.000000
131.453931,168.235122,0.000000
131.366463,168.705622,0.000000
131.268291,169.174006,0.000000
131.159468,169.640030,0.000000
131.040049,170.103453,0.000000
130.910097,170.564032,0.000000
130.769680,171.021530,0.000000
130.629272,171.461072,0.000000
130.465229,171.906611,0.000000
130.263017,172.336175,0.000000
130.024171,172.746501,0.000000
129.750506,173.134473,0.000000
129.444100,173.497144,0.000000
129.107280,173.831760,0.000000
128.742258,174.139152,0.000000
128.354604,174.417461,0.000000
127.946629,174.665025,0.000000
127.520767,174.880368,0.000000
127.079557,175.062205,0.000000
126.625631,175.209454,0.000000
126.172309,175.337385,0.000000
125.718988,175.465317,0.000000
125.265666,175.593248,0.000000
124.812345,175.721180,0.000000
124.359023,175.849111,0.000000
123.905702,175.977043,0.000000
123.452380,176.104974,0.000000
122.999059,176.232905,0.000000
122.545737,176.360837,0.000000
122.092416,176.488768,0.000000
121.639094,176.616700,0.000000
121.188426,176.746145,0.000000
120.728950,176.810414,0.000000
120.719752,176.810355,0.000000
120.355985,176.596820,0.000000
120.355017,176.595113,0.000000
120.059246,176.208771,0.000000
119.718633,175.872094,0.000000
119.378019,175.535417,0.000000
119.037406,175.198741,0.000000
118.696793,174.862064,0.000000
118.356179,174.525387,0.000000
118.015566,174.188710,0.000000
117.674953,173.852033,0.000000
117.334339,173.515356,0.000000
116.993726,173.178679,0.000000
116.653113,172.842002,0.000000
116.312499,172.505325,0.000000
