Easting,Northing,Up
-152.36328227958592,-238.50009468805112,6.298804234943006
-152.60395026508849,-239.17026182890754,6.2777733144699255
-152.84211227305465,-239.84120563091452,6.251742345360981
-153.07776845087332,-240.51314827006087,6.226711320229427
-153.31082927045657,-241.18586776181888,6.2016802467462355
-153.5412052176719,-241.85958601620393,6.1756491197619
-153.76889634107656,-242.53430311144035,6.15061794019303
-153.99381308884242,-243.20990799839254,6.12458671458441
-154.21586597070998,-243.88662262604146,6.097555435312913
-154.4350551030651,-244.56422523910632,6.0745241125210185
-154.65129079710192,-245.2429374806659,6.047492737311259
-154.8644836516791,-245.92264852979875,6.0204613180899
-155.0746336915002,-246.60346940298177,5.994429848344382
-155.28165137484373,-247.28540002136558,5.967398334909916
-155.48544722153957,-247.96844042806094,5.9403667738657475
-155.6861107075713,-248.65247960513062,5.912335171319668
-155.88364194751637,-249.33751775187943,5.888303525622419
-156.07804073051327,-250.0236654885697,5.8592718336613245
-156.2691282003111,-250.71070110593382,5.831240108693237
-156.45717282959416,-251.3988465089036,5.803208332470277
-156.64199561487507,-252.0878797507119,5.775176521847882
-156.82359655930225,-252.77780083177842,5.747144673485195
-157.00206515873649,-253.46860975287433,5.719112788421029
-157.1773118921813,-254.16041744754787,5.690080861482741
-157.34933685363896,-254.85300212985936,5.664048901632796
-157.5182293921299,-255.54647453109573,5.63501690527103
-157.68381058945636,-256.24072380046545,5.605984878342639
-157.84625945832806,-256.9357499754534,5.577952816379323
-158.00548645645856,-257.6316639517794,5.548920720557504
-158.16140210697563,-258.32824382216234,5.519888598147688
-158.31418540229896,-259.0256005595413,5.490856442076634
-158.46374684832045,-259.72362319050995,5.461824256444345
-158.60999691835013,-260.42242264967933,5.431792044541268
-158.75302523541984,-261.121888166448,5.405759804158322
-158.89292109092204,-261.82190843845467,5.375727537534985
-159.02941609784094,-262.52259460708495,5.34569524778135
-159.16277874539867,-263.22394666863374,5.315662931468623
-159.29283003889412,-263.9258536520325,5.285630591158807
-159.4195699735008,-264.62831555652133,5.2555982305157585
-159.5430880737983,-265.3313324244673,5.2265658485232365
-159.66338428706217,-266.03490417069025,5.196533443487795
-159.78036913785428,-266.7389198662008,5.166501021254874
-159.8940426276642,-267.4433795099578,5.136468585109597
-160.00440478375964,-268.1483941195743,5.107436126944606
-160.11154504525956,-268.85374165848185,5.077403655697111
-160.21537396759553,-269.5595331889772,5.048371170051965
-160.31589150228544,-270.2657686266082,5.018338666952971
-160.4131871900701,-270.97233708105546,4.989306150936187
-160.50708201224484,-271.67934948711496,4.960273622416082
-160.59766546438587,-272.38658389310245,4.931241086936524
-160.68502704661546,-273.0941512736224,4.902208537323872
-160.76898778243134,-273.80194070174855,4.874175984546582
-160.84963717135236,-274.5100631475658,4.847143421592591
-160.9270644833299,-275.218518221795,4.8121108460831294
-161.00127011787154,-275.9270846708025,4.785078266670638
-161.07243287211114,-276.6359840890399,4.758045669106821
-161.14046324030795,-277.3451055068332,4.731013059394826
-161.2056297188864,-278.05444891912236,4.7039804338430145
-161.26775315719806,-278.76401406666486,4.670947797228081
-161.32710240212785,-279.4736905827534,4.64591514440832
-161.38376672298733,-280.18370002041877,4.619882465769905
-161.4376566740566,-280.8939314950637,4.594849766526352
-161.48886156720692,-281.6042737216716,4.563817051692013
-161.53756072855325,-282.3147272737013,4.539784314399213
-161.58384350736077,-283.0255138286359,4.516751543885448
-161.62762019979246,-283.7364110884638,4.4867187532435935
-161.66907015249944,-284.4474196705389,4.463685935085266
-161.70819306188147,-285.1586500140179,4.435653086907735
-161.7451680496411,-285.8699913646771,4.407620209034121
-161.77990579067097,-286.58144403944596,4.386587303027767
-161.81267447766277,-287.2931184685499,4.36055435591723
-161.8433847103049,-288.00479288256156,4.333521381721738
-161.87212619149233,-288.71668959427325,4.313488369291434
-161.89907760709937,-289.42858610662813,4.2884553193774195
-161.9241495640577,-290.14070455011176,4.262422229474822
-161.94752113011901,-290.85282310990647,4.238389100390066
-161.9692817252256,-291.5650526213205,4.213355928757778
-161.98934190182956,-292.2773931793676,4.189322716237086
-162.00797013104847,-292.9898447314693,4.165289453212949
-162.02507693431474,-293.7022963530784,4.142256150733829
-162.04084128505735,-294.41485896783877,4.119222796534444
-162.05535265134094,-295.12742155339606,4.095189393897186
-162.0685215855234,-295.8399842053821,4.072155945313739
-162.080437537642,-296.55265780139894,4.048122443178556
-162.09127936998146,-297.2653311310137,4.018088890080946
-162.1009578957515,-297.9781157307157,3.994055280103055
