x,y,z
-118.891106,-144.400327,5.740728
-119.278513,-145.322703,5.799787
-119.666011,-146.244994,5.858271
-120.053631,-147.167187,5.916160
-120.441403,-148.089270,5.973433
-120.829357,-149.011229,6.030071
-121.217524,-149.933053,6.086052
-121.605930,-150.854728,6.141359
-121.994606,-151.776244,6.195969
-122.383578,-152.697588,6.249863
-122.772875,-153.618748,6.303022
-123.162522,-154.539713,6.355424
-123.552546,-155.460472,6.407050
-123.942972,-156.381012,6.457881
-124.333827,-157.301324,6.507894
-124.725134,-158.221395,6.557072
-125.116917,-159.141215,6.605393
-125.509200,-160.060774,6.652838
-125.902005,-160.980061,6.699386
-126.295354,-161.899066,6.745017
-126.689269,-162.817779,6.789712
-127.083770,-163.736190,6.833449
-127.478878,-164.654290,6.876210
-127.874609,-165.572070,6.917974
-128.270983,-166.489520,6.958721
-128.668017,-167.406633,6.998431
-129.065725,-168.323401,7.037084
-129.464122,-169.239816,7.074659
-129.863221,-170.155872,7.111137
-130.263033,-171.071562,7.146498
-130.663568,-171.986879,7.180721
-131.064835,-172.901821,7.213787
-131.466839,-173.816382,7.245675
-131.869583,-174.730559,7.276365
-132.273071,-175.644350,7.305838
-132.677301,-176.557754,7.334072
-133.082269,-177.470771,7.361049
-133.487969,-178.383402,7.386748
-133.894392,-179.295650,7.411148
-134.301524,-180.207519,7.434231
-134.709350,-181.119016,7.455975
-135.117848,-182.030146,7.476360
-135.526996,-182.940925,7.495368
-135.936761,-183.851349,7.512977
-136.347132,-184.761502,7.529168
-136.758114,-185.671554,7.543942
-137.169676,-186.581581,7.557324
-137.581769,-187.491591,7.569341
-137.994341,-188.401614,7.580018
-138.407334,-189.311674,7.589383
-138.820684,-190.221803,7.597460
-139.234319,-191.132031,7.604277
-139.648165,-192.042394,7.609860
-140.062138,-192.952930,7.614235
-140.476149,-193.863679,7.617428
-140.890105,-194.774683,7.619466
-141.303905,-195.685989,7.620375
-141.717443,-196.597642,7.620181
-142.130610,-197.509694,7.618910
-142.543289,-198.422195,7.616589
-142.955363,-199.335198,7.613244
-143.366709,-200.248757,7.608902
-143.777202,-201.162928,7.603588
-144.186716,-202.077765,7.597329
-144.595121,-202.993325,7.590151
-145.002291,-203.909662,7.582080
-145.408097,-204.826830,7.573143
-145.812411,-205.744884,7.563367
-146.215109,-206.663875,7.552776
-146.616066,-207.583854,7.541398
-147.015164,-208.504870,7.529259
-147.412282,-209.426965,7.516385
-147.807314,-210.350199,7.502803
-148.200197,-211.274770,7.488535
-148.590837,-212.200836,7.473591
-148.979121,-213.128412,7.457981
-149.364938,-214.057521,7.441711
-149.748184,-214.988181,7.424789
-150.128756,-215.920407,7.407224
-150.506558,-216.854212,7.389023
-150.881495,-217.789605,7.370194
-151.253479,-218.726593,7.350746
-151.622423,-219.665184,7.330685
-151.988245,-220.605379,7.310019
-152.350866,-221.547180,7.288758
-152.710212,-222.490589,7.266907
-153.066210,-223.435604,7.244476
-153.418792,-224.382223,7.221472
-153.767892,-225.330444,7.197903
-154.113447,-226.280263,7.173777
-154.455397,-227.231678,7.149102
-154.793685,-228.184684,7.123886
-155.128255,-229.139280,7.098135
-155.459056,-230.095462,7.071860
-155.786037,-231.053230,7.045066
-156.109151,-232.012583,7.017763
-156.428351,-232.973521,6.989957
-156.743595,-233.936047,6.961657
-157.054841,-234.900164,6.932871
-157.362050,-235.865882,6.903607
-157.665182,-236.833199,6.873872
-157.964172,-237.801963,6.843672
-158.258986,-238.772016,6.813007
-158.549593,-239.743344,6.781875
-158.835966,-240.715928,6.750273
-159.118080,-241.689748,6.718197
-159.395907,-242.664784,6.685646
-159.669423,-243.641019,6.652617
-159.938606,-244.618433,6.619108
-160.203432,-245.597009,6.585115
-160.463880,-246.576728,6.550636
-160.719930,-247.557574,6.515669
-160.971562,-248.539529,6.480211
-161.218758,-249.522577,6.444260
-161.461501,-250.506703,6.407812
-161.699774,-251.491891,6.333417
-161.933561,-252.478127,6.295466
-162.162848,-253.465398,6.257007
-162.387622,-254.453691,6.218040
-162.607869,-255.442993,6.178561
-162.823577,-256.433292,6.138567
-163.034737,-257.424580,6.098057
-163.241338,-258.416846,6.057027
-163.443370,-259.410081,6.015476
-163.640827,-260.404279,5.973399
-163.833701,-261.399433,5.930796
-164.021986,-262.395536,5.887662
-164.205678,-263.392588,5.844000
-164.384771,-264.390570,5.799851
-164.559265,-265.389458,5.755291
-164.729159,-266.389242,5.710394
-164.894452,-267.389917,5.665236
-165.055145,-268.391480,5.619891
-165.211240,-269.393928,5.574436
-165.362738,-270.397257,5.528945
-165.509642,-271.401468,5.483494
-165.651955,-272.406559,5.438157
-165.789681,-273.412534,5.393009
-165.922825,-274.419392,5.348127
-166.051393,-275.427140,5.303584
-166.175390,-276.435774,5.259457
-166.294823,-277.445337,5.215816
-166.409712,-278.455556,5.172668
-166.520128,-279.465940,5.129966
-166.626127,-280.476360,5.087660
-166.727745,-281.486811,5.045703
-166.825022,-282.497247,5.004046
-166.917995,-283.507624,4.962639
-167.006704,-284.517886,4.921435
-167.091185,-285.527974,4.880383
-167.171479,-286.537820,4.839436
-167.247622,-287.547355,4.798545
-167.319656,-288.556501,4.757661
-167.387622,-289.565186,4.716735
-167.451562,-290.573306,4.675719
-167.511514,-291.580876,4.634585
-167.567483,-292.588187,4.593344
-167.619482,-293.595404,4.552012
-167.667549,-294.602476,4.510605
-167.711720,-295.609392,4.469139
-167.752036,-296.616130,4.427630
-167.788540,-297.622673,4.386093
-167.821277,-298.629000,4.344546
-167.850299,-299.635096,4.303003
-167.875658,-300.640943,4.261480
-167.897414,-301.646525,4.219994
-167.915630,-302.651828,4.178560
-167.930373,-303.656836,4.137194
-167.941719,-304.661536,4.095912
-167.949749,-305.665918,4.054731
-167.954549,-306.669970,4.013665
-167.956214,-307.673683,3.972731
-167.954845,-308.677048,3.931945
-167.950552,-309.680059,3.891323
-167.943452,-310.682711,3.850880
-167.933668,-311.684999,3.810632
-167.921331,-312.686922,3.770596
-167.906580,-313.688478,3.730788
-167.889558,-314.689667,3.691222
-167.870411,-315.690491,3.651916
-167.849293,-316.690953,3.612885
-167.826355,-317.691056,3.574144
-167.801753,-318.690808,3.535711
-167.775639,-319.690207,3.497598
-167.748141,-320.689491,3.459800
-167.719345,-321.688918,3.422306
-167.689388,-322.688497,3.385103
-167.658408,-323.688224,3.348181
-167.626535,-324.688100,3.311526
-167.593891,-325.688121,3.275127
