latitude,longitude,altitude
36.58696904278079,-121.75599482432351,231.93491344359919
36.58696231268536,-121.75600116480452,231.93491351974154
36.58695544110548,-121.7560076218319,231.9349137376644
36.58694843584483,-121.7560141887923,231.93491410532505
36.58694130470698,-121.7560208590723,231.93491463112807
36.58693405549561,-121.75602762605847,231.93491531976184
36.58692669601432,-121.75603448313743,231.9349161817895
36.58691923406672,-121.7560414236957,231.93491722076627
36.5869116774565,-121.75604844112002,231.93491844074057
36.586904033987246,-121.75605552879686,231.93491985011693
36.58689631146262,-121.7560626801129,231.9349214507003
36.58688851768625,-121.75606988845473,231.9349232448508
36.58688066046176,-121.75607714720901,231.93492523845188
36.5868727475928,-121.75608444976235,231.93492743117292
36.58686478688303,-121.75609178950138,231.93492982481885
36.58685678613606,-121.75609915981269,231.93493242136435
36.58684875315557,-121.75610655408302,231.93493522122648
36.58684069574517,-121.75611396569894,231.93493822236331
36.58683262170854,-121.75612138804718,231.93494142222372
36.58682453884931,-121.75612881451433,231.93494482156413
36.58681645497113,-121.75613623848707,231.93494841445684
36.586808377877674,-121.75614365335211,231.93495220029348
36.58680031537258,-121.75615105249608,231.93495617406376
36.5867922752595,-121.7561584293057,231.93496032759634
36.58678426534211,-121.75616577716765,231.93496465898002
36.58677629342405,-121.75617308946863,231.93496916059854
36.586768367309,-121.75618035959533,231.93497382419574
36.58676049480062,-121.75618758093447,231.93497864254078
36.58675268370256,-121.75619474687277,231.93498360643693
36.58674494181849,-121.7562018507969,231.9349887071577
36.586737276952086,-121.7562088860936,231.93499393636196
36.586729696907035,-121.75621584614963,231.93499927908618
36.586722209486965,-121.75622272435172,231.93500472882428
36.58671482249556,-121.75622951408657,231.93501027005752
36.58670754373654,-121.75623620874096,231.93501589203166
36.586700381013515,-121.75624280170162,231.93502158283616
36.58669334213019,-121.75624928635527,231.93502732750738
36.58668643489026,-121.75625565608873,231.93503311071933
36.58667966709738,-121.7562619042887,231.9350389194512
36.58667304655523,-121.75626802434196,231.93504474015012
36.58666658106749,-121.75627400963528,231.93505055439095
36.58666027843785,-121.75627985355544,231.93505634795778
36.586654146469975,-121.75628554948919,231.935062105887
36.58664819296759,-121.75629109082331,231.93506780847343
36.58664248252883,-121.7562964174741,231.93507338558175
36.58663676817434,-121.75630175463793,231.9350790683896
36.586630807928216,-121.75630732613169,231.93508510331742
36.58662461424946,-121.75631311989514,231.93509149077525
36.58661819959701,-121.75631912386798,231.93509823256088
36.586611576429846,-121.75632532599002,231.9351053249828
36.58660475720693,-121.75633171420101,231.93511276657003
36.58659775438721,-121.75633827644069,231.93512055848038
36.58659058042971,-121.75634500064886,231.93512869524912
36.58658324779335,-121.75635187476529,231.93513717401743
36.58657576893712,-121.75635888672974,231.9351459914562
36.586568156320006,-121.75636602448205,231.93515514146074
36.58656042240099,-121.75637327596199,231.93516461651555
36.58655257963903,-121.75638062910939,231.93517441179586
36.58654464049315,-121.75638807186402,231.93518451654032
36.58653661742231,-121.75639559216577,231.9351949211827
36.58652852288551,-121.75640317795444,231.93520561690448
36.58652036934173,-121.75641081716988,231.93521659023062
36.58651216924998,-121.75641849775194,231.93522782945917
36.58650393506926,-121.7564262076405,231.9352393182316
36.58649567925858,-121.75643393477543,231.93525104185474
36.586487414276924,-121.7564416670966,231.93526298396998
36.58647915258333,-121.75644939254391,231.9352751248651
36.58647090663679,-121.7564570990573,231.9352874466858
36.58646268889633,-121.75646477457666,231.93529992944232
