latitude,longitude,altitude
36.585059242745324,-121.75755797281298,231.93995254734855
36.585050997915395,-121.75756258712768,231.93999181469195
36.5850427435209,-121.75756718080538,231.9400312322605
36.58503447916744,-121.75757175252556,231.94007079821935
36.585026204306764,-121.75757630109148,231.94011051182073
36.58501791714698,-121.75758082582297,231.9401503797103
36.585009616243454,-121.75758532571831,231.94019040426267
36.58500130145885,-121.75758979949292,231.94023058462204
36.584992972566404,-121.75759424592984,231.94027091718047
36.58498462939772,-121.75759866385039,231.94031140183
36.58497627180222,-121.75760305212246,231.94035203654306
36.584967899656434,-121.75760740965812,231.9403928214893
36.584959512859754,-121.7576117354136,231.94043375148024
36.58495111133336,-121.75761602838843,231.94047482685508
36.58494269501836,-121.75762028762409,231.9405160472747
36.584934263873684,-121.757624512203,231.9405574079746
36.584925817874094,-121.75762870124693,231.94059891025773
36.58491735700796,-121.75763285391574,231.9406405504081
36.58490888127507,-121.75763696940571,231.94068232720767
36.5849003906843,-121.7576410469483,231.94072424084916
36.58489188525136,-121.75764508580845,231.94076628834134
36.58488336499651,-121.75764908528355,231.94080846727113
36.58487482994215,-121.75765304470183,231.9408507786639
36.58486628011058,-121.75765696342124,231.9408932192509
36.584857715521665,-121.75766084082832,231.94093578914004
36.58484913619051,-121.75766467633703,231.9409784843995
36.584840542125285,-121.75766846938778,231.94102130718798
36.58483193332468,-121.75767221944656,231.9410642545142
36.584823309776475,-121.75767592600374,231.94110732657091
36.584814671452655,-121.75767958857436,231.94115052186254
36.584806018316954,-121.75768320669367,231.94119383872382
36.58479735028672,-121.75768677993007,231.94123727882004
36.584788667364926,-121.75769030783508,231.94128084020846
36.58477997092109,-121.75769378965826,231.94132451549558
36.584771262375156,-121.75769722499008,231.9413682964553
36.58476254183405,-121.75770061350286,231.94141218486084
36.58475380948788,-121.75770395488283,231.9414561786615
36.58474506550298,-121.75770724882838,231.9415002733703
36.58473631004974,-121.7577104950505,231.94154447067572
36.58472754329468,-121.75771369327227,231.94158876963715
36.58471876540203,-121.75771684322876,231.94163316773358
36.58470997653281,-121.75771994466675,231.9416776626368
36.584701176844476,-121.75772299734459,231.9417222544316
36.58469236649063,-121.75772600103197,231.9417669424781
36.58468354562044,-121.75772895550988,231.94181172517273
36.5846747143784,-121.7577318605702,231.94185659990967
36.58466587290383,-121.75773471601586,231.9419015669665
36.58465702133053,-121.75773752166045,231.94194662606566
36.58464815978637,-121.75774027732831,231.94199177440865
36.58463928839292,-121.75774298285434,231.94203701310565
36.58463040726505,-121.757745638084,231.9420823389957
36.58462151651055,-121.75774824287335,231.94212775327387
36.58461261622977,-121.75775079708897,231.9421732539973
