3,3600,3600.1216404122843,36.5869133,-121.7559026,231.9349051
-23.707186,-42.846341
-24.302150,-43.651927
-24.897019,-44.457584
-25.491793,-45.263312
-26.086473,-46.069109
-26.681059,-46.874975
-27.275552,-47.680909
-27.869953,-48.486909
-28.464264,-49.292975
-29.058485,-50.099104
-29.652617,-50.905296
-30.246663,-51.711549
-30.840622,-52.517862
-31.434497,-53.324233
-32.028288,-54.130662
-32.621997,-54.937146
-33.215624,-55.743685
-33.809171,-56.550277
-34.402637,-57.356921
-34.996025,-58.163617
-35.589336,-58.970362
-36.182570,-59.777156
-36.775729,-60.583997
-37.368813,-61.390884
-37.961824,-62.197816
-38.554762,-63.004791
-39.147629,-63.811808
-39.740426,-64.618867
-40.333154,-65.425965
-40.925813,-66.233101
-41.518405,-67.040275
-42.110932,-67.847485
-42.703393,-68.654730
-43.295790,-69.462008
-43.888124,-70.269318
-44.480396,-71.076659
-45.072607,-71.884030
-45.664758,-72.691430
-46.256851,-73.498856
-46.848885,-74.306309
-47.440864,-75.113786
-48.032787,-75.921286
-48.624655,-76.728808
-49.216470,-77.536351
-49.808233,-78.343914
-50.399943,-79.151495
-50.991602,-79.959095
-51.583209,-80.766712
-52.174767,-81.574344
-52.766275,-82.381991
-53.357737,-83.189651
-53.949154,-83.997321
-54.540529,-84.804999
-55.131864,-85.612682
-55.723163,-86.420369
-56.314425,-87.228058
-56.905650,-88.035750
-57.496835,-88.843446
-58.087971,-89.651152
-58.679042,-90.458881
-59.270032,-91.266648
-59.860926,-92.074467
-60.451706,-92.882355
-61.042353,-93.690328
-61.632846,-94.498404
-62.223164,-95.306603
-62.813287,-96.114940
-63.403197,-96.923435
-63.992873,-97.732103
-64.582298,-98.540961
-65.171454,-99.350026
-65.760321,-100.159314
-66.348880,-100.968842
-66.937110,-101.778626
-67.524978,-102.588680
-68.112458,-103.399010
-68.699521,-104.209626
-69.286141,-105.020534
-69.872291,-105.831741
-70.457946,-106.643255
-71.043080,-107.455081
-71.627669,-108.267226
-72.211688,-109.079696
-72.795109,-109.892499
-73.377907,-110.705642
-73.960061,-111.519130
-74.541543,-112.332971
-75.122316,-113.147191
-75.702335,-113.961837
-76.281559,-114.776952
-76.859945,-115.592584
-77.437432,-116.408790
-78.013945,-117.225638
-78.589423,-118.043188
-79.163823,-118.861486
-79.737122,-119.680562
-80.309322,-120.500432
-80.880456,-121.321090
-81.450525,-122.142553
-82.019400,-122.964928
-82.586801,-123.788422
-83.152305,-124.613341
-83.715353,-125.440036
-84.275446,-126.268782
-84.832125,-127.099824
-85.384895,-127.933421
-85.933343,-128.769779
-86.477194,-129.609006
-87.016288,-130.451140
-87.550515,-131.296190
-88.079728,-132.144200
-88.603701,-132.995269
-89.122169,-133.849529
-89.634930,-134.707080
-90.141939,-135.567944
-90.643385,-136.432030
-91.139477,-137.299229
-91.630206,-138.169544
-92.115558,-139.042968
-92.595499,-139.919495
-93.069999,-140.799103
-93.539045,-141.681754
-94.002653,-142.567386
-94.460874,-143.455913
-94.913808,-144.347221
-95.361591,-145.241174
-95.804349,-146.137641
-96.242153,-147.036517
-96.675074,-147.937694
-97.103291,-148.841031
-97.527139,-149.746356
-97.947088,-150.653440
-98.363752,-151.561991
-98.777836,-152.471684
-99.190056,-153.382194
-99.601065,-154.293227
-100.011405,-155.204541
-100.421497,-156.115949
-100.831642,-157.027316
-101.242041,-157.938549
-101.652812,-158.849592
-102.064013,-159.760411
-102.475635,-160.671004
-102.887550,-161.581426
-103.299673,-162.491720
-103.711978,-163.401901
-104.124420,-164.311992
-104.536963,-165.222012
-104.949573,-166.131981
-105.362224,-167.041912
-105.774895,-167.951819
-106.187571,-168.861711
-106.600241,-169.771595
-107.012898,-170.681478
-107.425534,-171.591364
-107.838143,-172.501262
-108.250715,-173.411175
-108.663238,-174.321113
-109.075699,-175.231084
-109.488078,-176.141100
-109.900354,-177.051172
-110.312501,-177.961314
-110.724492,-178.871542
-111.136296,-179.781872
-111.547882,-180.692320
-111.959219,-181.602904
-112.370275,-182.513641
-112.781020,-183.424545
-113.191429,-184.335634
-113.601476,-185.246919
-114.011143,-186.158414
-114.420425,-187.070121
-114.829330,-187.982040
-115.237851,-188.894173
-115.645983,-189.806522
-116.053729,-190.719086
-116.461092,-191.631863
-116.868083,-192.544847
-117.274712,-193.458035
-117.680993,-194.371419
-118.086943,-195.284992
-118.492578,-196.198745
-118.897917,-197.112671
-119.302977,-198.026761
-119.707776,-198.941006
-120.112332,-199.855398
-120.516663,-200.769930
-120.920783,-201.684592
-121.324709,-202.599379
-121.728457,-203.514283
-122.132040,-204.429296
-122.535473,-205.344413
-122.938771,-206.259625
-123.341950,-207.174925
-123.745024,-208.090307
-124.148011,-209.005762
-124.550929,-209.921281
-124.953797,-210.836856
-125.356636,-211.752477
-125.759469,-212.668135
-126.162319,-213.583816
-126.565212,-214.499512
-126.968173,-215.415208
-127.371231,-216.330893
-127.774415,-217.246554
-128.177755,-218.162177
-128.581280,-219.077749
-128.985023,-219.993254
-129.389016,-220.908679
-129.793293,-221.824008
-130.197886,-222.739227
-130.602833,-223.654318
-131.008167,-224.569267
-131.413927,-225.484056
-131.820149,-226.398669
-132.226870,-227.313088
-132.634128,-228.227298
-133.041959,-229.141280
-133.450397,-230.055020
-133.859475,-230.968503
-134.269223,-231.881714
-134.679665,-232.794642
-135.090823,-233.707278
-135.502712,-234.619614
-135.915342,-235.531644
-136.328717,-236.443368
-136.742833,-237.354786
-137.157677,-238.265905
-137.573208,-239.176741
-137.989393,-240.087309
-138.406209,-240.997620
-138.823623,-241.907688
-139.241599,-242.817528
-139.660098,-243.727156
-140.079079,-244.636592
-140.498496,-245.545855
-140.918302,-246.454966
-141.338449,-247.363946
-141.758886,-248.272818
-142.179559,-249.181605
-142.600414,-250.090333
-143.021391,-250.999027
-143.442428,-251.907715
-143.863459,-252.816429
-144.284413,-253.725198
-144.705214,-254.634059
-145.125779,-255.543048
-145.546023,-256.452204
-145.965854,-257.361570
-146.385174,-258.271188
-146.803885,-259.181104
-147.221882,-260.091364
-147.639063,-261.002015
-148.055322,-261.913103
-148.470559,-262.824673
-148.884673,-263.736770
-149.297551,-264.649438
-149.709076,-265.562719
-150.119161,-266.476635
-150.527727,-267.391206
-150.934703,-268.306449
-151.340025,-269.222378
-151.743635,-270.139003
-152.145480,-271.056335
-152.545507,-271.974385
-152.943664,-272.893166
-153.339890,-273.812692
-153.734119,-274.732986
-154.126265,-275.654077
-154.516227,-276.576003
-154.903880,-277.498813
-155.289072,-278.422567
-155.671628,-279.347338
-156.051344,-280.273208
-156.427996,-281.200265
-156.801346,-282.128607
-157.171144,-283.058329
-157.537142,-283.989529
-157.899099,-284.922296
-158.256786,-285.856714
-158.609999,-286.792859
-158.958554,-287.730793
-159.302295,-288.670570
-159.641090,-289.612234
-159.974851,-290.555804
-160.303518,-291.501259
-160.627011,-292.448582
-160.945261,-293.397749
-161.258206,-294.348735
-161.565790,-295.301512
-161.867960,-296.256052
-162.164671,-297.212322
-162.455881,-298.170291
-162.741547,-299.129926
-163.021632,-300.091194
-163.296097,-301.054061
-163.564907,-302.018494
-163.828026,-302.984459
-164.085418,-303.951925
-164.337050,-304.920856
-164.582891,-305.891219
-164.822913,-306.862981
-165.057089,-307.836107
-165.285395,-308.810564
-165.507810,-309.786316
-165.724317,-310.763331
-165.934900,-311.741574
-166.139543,-312.721012
-166.338235,-313.701611
-166.530962,-314.683341
-166.717713,-315.666170
-166.898474,-316.650067
-167.073236,-317.635000
-167.241980,-318.620936
-167.404686,-319.607845
-167.561331,-320.595695
-167.711893,-321.584455
-167.856357,-322.574095
-167.994718,-323.564581
-168.126982,-324.555881
-168.253162,-325.547963
-168.373269,-326.540794
-168.487316,-327.534345
-168.595313,-328.528587
-168.697267,-329.523492
-168.793222,-330.519035
-168.883317,-331.515190
-168.967640,-332.511935
-169.046252,-333.509240
-169.119244,-334.507071
-169.186724,-335.505388
-169.248829,-336.504143
-169.305726,-337.503286
-169.357618,-338.502765
-169.404738,-339.502525
-169.447358,-340.502508
-169.485789,-341.502660
-169.520403,-342.502921
-169.551633,-343.503236
-169.579907,-344.503567
-169.605655,-345.503903
-169.629310,-346.504235
-169.651209,-347.504562
-169.671594,-348.504886
-169.690610,-349.505210
-169.708323,-350.505539
-169.724735,-351.505879
-169.739813,-352.506235
-169.753503,-353.506610
-169.765751,-354.507007
-169.776511,-355.507427
-169.785763,-356.507871
-169.793508,-357.508338
-169.799782,-358.508827
-169.804649,-359.509337
-169.808202,-360.509866
-169.810562,-361.510415
-169.811866,-362.510982
-169.812270,-363.511567
-169.811935,-364.512169
-169.811022,-365.512788
-169.809687,-366.513426
-169.808074,-367.514082
-169.806310,-368.514757
-169.804502,-369.515450
-169.802738,-370.516164
-169.801082,-371.516897
-169.799556,-372.517651
-169.798134,-373.518426
-169.796820,-374.519220
-169.795605,-375.520031
-169.794468,-376.520859
-169.793379,-377.521702
-169.792302,-378.522558
-169.791196,-379.523426
-169.790018,-380.524304
-169.788727,-381.525191
-169.787282,-382.526086
-169.785645,-383.526986
-169.783782,-384.527891
-169.781659,-385.528799
-169.779248,-386.529708
-169.776522,-387.530616
-169.773455,-388.531524
-169.770024,-389.532428
-169.766208,-390.533328
-169.761983,-391.534222
-169.757329,-392.535109
-169.752223,-393.535988
-169.746643,-394.536858
-169.740568,-395.537718
-169.733975,-396.538566
-169.726842,-397.539403
-169.719147,-398.540227
-169.710871,-399.541038
-169.701999,-400.541836
-169.692530,-401.542622
-169.682450,-402.543396
-169.671741,-403.544159
-169.660390,-404.544911
-169.648381,-405.545651
-169.635703,-406.546380
-169.622344,-407.547097
-169.608294,-408.547803
-169.593542,-409.548497
-169.578077,-410.549179
-169.561890,-411.549848
-169.544971,-412.550504
-169.527308,-413.551147
-169.508890,-414.551775
-169.489707,-415.552389
-169.469746,-416.552988
-169.448995,-417.553570
-169.427443,-418.554134
-169.405077,-419.554681
-169.381888,-420.555209
-169.357864,-421.555717
-169.332999,-422.556204
-169.307285,-423.556669
-169.280717,-424.557112
-169.253294,-425.557530
-169.225017,-426.557925
-169.195889,-427.558294
-169.165917,-428.558637
-169.135111,-429.558954
-169.103484,-430.559244
-169.071052,-431.559507
-169.037835,-432.559743
-169.003852,-433.559951
-168.969129,-434.560132
-168.933691,-435.560286
-168.897564,-436.560413
-168.860778,-437.560513
-168.823361,-438.560587
-168.785345,-439.560636
-168.746761,-440.560659
-168.707638,-441.560658
-168.668009,-442.560633
-168.627906,-443.560585
-168.587358,-444.560515
-168.546398,-445.560423
-168.505056,-446.560311
-168.463363,-447.560178
-168.421349,-448.560027
-168.379044,-449.559857
-168.336475,-450.559669
-168.293672,-451.559466
-168.250661,-452.559246
-168.207467,-453.559011
-168.164115,-454.558762
-168.120628,-455.558500
-168.077026,-456.558224
-168.033331,-457.557936
-167.989566,-458.557637
-167.945746,-459.557328
-167.901885,-460.557009
-167.857997,-461.556681
-167.814094,-462.556344
-167.770191,-463.556000
-167.726302,-464.555648
-167.682443,-465.555289
-167.638633,-466.554924
-167.594897,-467.554553
-167.551262,-468.554178
-167.507759,-469.553801
-167.464426,-470.553421
-167.421304,-471.553041
-167.378439,-472.552663
-167.335878,-473.552289
-167.293670,-474.551919
-167.251863,-475.551557
-167.210502,-476.551203
-167.169624,-477.550859
-167.129264,-478.550525
-167.089443,-479.550203
-167.050177,-480.549891
-167.011469,-481.549590
-166.973309,-482.549299
-166.935678,-483.549016
-166.898542,-484.548740
-166.861869,-485.548468
-166.825643,-486.548200
-166.789853,-487.547943
-166.754461,-488.547703
-166.719442,-489.547487
-166.684773,-490.547306
-166.650445,-491.547168
-166.616453,-492.547085
-166.582798,-493.547072
-166.549484,-494.547141
-166.516511,-495.547310
-166.483874,-496.547596
-166.451564,-497.548018
-166.419565,-498.548598
-166.387865,-499.549358
-166.356282,-500.550324
-166.324149,-501.551439
-166.290855,-502.552552
-166.256106,-503.553500
-166.219503,-504.554122
-166.180667,-505.554277
-166.139230,-506.553864
-166.094797,-507.552835
-166.046877,-508.551205
-165.994685,-509.549053
-165.936785,-510.546491
-165.870793,-511.543598
-165.793428,-512.540359
-165.700989,-513.536629
-165.589889,-514.531947
-165.457019,-515.525206
-165.299972,-516.515155
-165.117078,-517.500544
-164.906836,-518.480064
-164.667837,-519.452334
-164.399281,-520.416044
-164.101436,-521.370170
-163.775329,-522.314030
-163.422233,-523.247226
-163.043361,-524.169599
-162.639104,-525.080924
-162.209979,-525.981254
-161.757433,-526.871036
-161.282328,-527.750247
-160.784316,-528.618117
-160.262627,-529.473416
-159.716564,-530.314699
-159.145826,-531.140546
-158.550535,-531.949657
-157.931141,-532.740854
-157.288308,-533.513045
-156.622825,-534.265192
-155.935643,-534.996361
-155.227841,-535.705818
-154.500330,-536.393167
-153.754003,-537.058244
-152.989702,-537.700941
-152.208180,-538.321155
-151.410065,-538.918725
-150.595816,-539.493347
-149.765738,-540.044543
-148.919974,-540.571573
-148.058566,-541.073463
