s_m,x_m,y_m,heading_rad
1138.432269,333.498888,-807.381105,0.190562828758
1140.414934,335.445613,-807.005313,0.190816968431
1142.397622,337.392273,-806.629053,0.191038550399
1144.380332,339.338875,-806.252390,0.191227576499
1146.363060,341.285431,-805.875386,0.191384048358
1148.345805,343.231950,-805.498107,0.191507967388
1150.328564,345.178443,-805.120616,0.191599334782
1152.311335,347.124919,-804.742975,0.191658151506
1154.294116,349.071389,-804.365251,0.191684418303
1156.276904,351.017862,-803.987505,0.191678135683
1158.259698,352.964348,-803.609803,0.191639303930
1160.242494,354.910858,-803.232207,0.191567923094
1162.225290,356.857402,-802.854781,0.191463993002
1164.208084,358.803989,-802.477590,0.191327513252
1166.190874,360.750629,-802.100698,0.191158483219
1168.173658,362.697333,-801.724167,0.190956902060
1170.156433,364.644110,-801.348062,0.190722768721
1172.139197,366.590971,-800.972446,0.190456081938
1174.121948,368.537925,-800.597384,0.190156840251
1176.104684,370.484983,-800.222939,0.189825042008
1178.087404,372.432154,-799.849175,0.189460685375
1180.070104,374.379448,-799.476156,0.189063768348
1182.052783,376.326877,-799.103945,0.188634288764
1184.035440,378.274448,-798.732607,0.188172244313
1186.018072,380.222173,-798.362204,0.187677632553
1188.000678,382.170062,-797.992802,0.187150450922
1189.983257,384.118124,-797.624464,0.186590696758
1191.965807,386.066370,-797.257253,0.185998367310
1193.948327,388.014809,-796.891233,0.185373459762
1195.930816,389.963451,-796.526469,0.184715971248
1197.913272,391.912308,-796.163024,0.184025898871
1199.895695,393.861387,-795.800961,0.183303239728
1201.878084,395.810701,-795.440345,0.182547990928
1203.860439,397.760257,-795.081239,0.181760149618
1205.842758,399.710068,-794.723708,0.180939713003
1207.825041,401.660142,-794.367814,0.180086678377
1209.807289,403.610489,-794.013623,0.179201043144
1211.789501,405.561120,-793.661197,0.178282804848
1213.771678,407.512044,-793.310600,0.177331961199
1215.753820,409.463273,-792.961896,0.176348510105
1217.735927,411.414814,-792.615150,0.175332449700
1219.718000,413.366679,-792.270424,0.174283778378
1221.700040,415.318878,-791.927782,0.173202494821
1223.682048,417.271420,-791.587290,0.172088598039
1225.664026,419.224316,-791.249009,0.170942087396
1227.645975,421.177576,-790.913004,0.169762962656
1229.627897,423.131209,-790.579339,0.168551224008
1231.609794,425.085226,-790.248078,0.167306872114
1233.591668,427.039636,-789.919284,0.166029908142
1235.573522,428.994450,-789.593021,0.164720333806
1237.555358,430.949677,-789.269354,0.163378151408
1239.537180,432.905328,-788.948345,0.162003363881
1241.518991,434.861413,-788.630058,0.160595974828
1243.478236,436.795356,-788.316201,0.161177897369
1245.437501,438.729134,-788.001206,0.161769534789
1247.396786,440.662744,-787.685054,0.162370888373
1249.356088,442.596178,-787.367727,0.162981959432
1251.315407,444.529433,-787.049207,0.163602749299
1253.274740,446.462503,-786.729475,0.164233259327
1255.234087,448.395382,-786.408512,0.164873490887
1257.193446,450.328066,-786.086301,0.165523445368
1259.152815,452.260549,-785.762823,0.166183124174
1261.112194,454.192825,-785.438058,0.166852528722
1263.071581,456.124891,-785.111990,0.167531660440
1265.030975,458.056740,-784.784599,0.168220520765
1266.990375,459.988367,-784.455867,0.168919111144
1268.949780,461.919767,-784.125775,0.169627433026
1270.909188,463.850935,-783.794306,0.170345487867
1272.868599,465.781866,-783.461440,0.171073277122
1274.828012,467.712553,-783.127159,0.171810802248
1276.787426,469.642993,-782.791444,0.172558064697
1278.746839,471.573179,-782.454278,0.173315065919
1280.706251,473.503107,-782.115642,0.174081807355
1282.665662,475.432772,-781.775517,0.174858290438
1284.625070,477.362167,-781.433884,0.175644516590
1286.584474,479.291288,-781.090726,0.176440487221
1288.543875,481.220130,-780.746024,0.177246203723
1290.503270,483.148687,-780.399759,0.178061667472
1292.462661,485.076954,-780.051914,0.178886879824
1294.422046,487.004926,-779.702469,0.179721842112
1296.381424,488.932598,-779.351406,0.180566555644
1298.340796,490.859964,-778.998706,0.181421021702
1300.300160,492.787020,-778.644352,0.182285241538
1302.259517,494.713759,-778.288324,0.183159216370
1304.218866,496.640177,-777.930605,0.184042947386
1306.178207,498.566268,-777.571175,0.184936435733
1308.137540,500.492027,-777.210017,0.185839682521
1310.096864,502.417450,-776.847112,0.186752688817
1312.056180,504.342530,-776.482441,0.187675455643
1314.015487,506.267263,-776.115986,0.188607983974
1315.974786,508.191643,-775.747728,0.189550274736
1317.934076,510.115664,-775.377650,0.190502328803
1319.893358,512.039323,-775.005732,0.191464146991
1321.852632,513.962613,-774.631956,0.192435730061
1323.811898,515.885530,-774.256304,0.193417078712
1325.771156,517.808067,-773.878757,0.194408193580
1327.730406,519.730221,-773.499297,0.195409075233
1329.689650,521.651984,-773.117906,0.196419724173
1331.648887,523.573354,-772.734564,0.197440140827
1333.534312,525.414654,-772.329052,0.236190635345
1335.456575,527.274112,-771.841702,0.276707845683
1337.404115,529.135815,-771.269885,0.319691083869
1339.366099,530.983846,-770.610975,0.365854303170
1341.332618,532.802293,-769.862344,0.415947172376
1343.294909,534.575239,-769.021365,0.470766569299
1345.245640,536.286771,-768.085411,0.531155431747
1347.179252,537.920973,-767.051854,0.597982726174
1349.092371,539.461932,-765.918067,0.672094983708
1350.984286,540.893732,-764.681423,0.754227619237
1352.857476,542.200458,-763.339295,0.844866142693
1354.718160,543.366197,-761.889055,0.944058619548
1356.576763,544.375033,-760.328075,1.051206561401
1358.530309,545.343023,-758.631215,1.053561559543
1360.484103,546.307108,-756.931847,1.055950250320
1362.438128,547.267216,-755.229964,1.058372707972
1364.392362,548.223272,-753.525561,1.060829007557
1366.346788,549.175202,-751.818632,1.063319224872
1368.301386,550.122934,-750.109170,1.065843436377
1370.256140,551.066393,-748.397169,1.068401719107
1372.211030,552.005507,-746.682625,1.070994150593
1374.166041,552.940200,-744.965529,1.073620808775
1376.121157,553.870400,-743.245877,1.076281771916
1378.076360,554.796033,-741.523662,1.078977118512
1380.031637,555.717026,-739.798878,1.081706927202
1381.986972,556.633304,-738.071519,1.084471276676
1383.942350,557.544794,-736.341579,1.087270245582
1385.897759,558.451422,-734.609053,1.090103912427
1387.853186,559.353116,-732.873933,1.092972355479
1389.808617,560.249800,-731.136213,1.095875652671
1391.764041,561.141402,-729.395889,1.098813881494
1393.719447,562.027848,-727.652953,1.101787118896
1395.674823,562.909064,-725.907400,1.104795441175
1397.630161,563.784976,-724.159223,1.107838923872
1399.585450,564.655512,-722.408417,1.110917641657
1401.540681,565.520597,-720.654975,1.114031668222
1403.495847,566.380157,-718.898892,1.117181076161
1405.450940,567.234120,-717.140160,1.120365936861
1407.405953,568.082411,-715.378775,1.123586320373
1409.360879,568.924957,-713.614730,1.126842295301
1411.315714,569.761683,-711.848019,1.130133928673
1413.270453,570.592518,-710.078636,1.133461285819
1415.225090,571.417386,-708.306575,1.136824430241
1417.179624,572.236214,-706.531829,1.140223423486
1419.134050,573.048929,-704.754394,1.143658325013
1421.088368,573.855457,-702.974262,1.147129192063
1423.042575,574.655724,-701.191428,1.150636079516
1424.996671,575.449656,-699.405885,1.154179039760
1426.950656,576.237181,-697.617627,1.157758122549
1428.904532,577.018224,-695.826649,1.161373374860
1430.858300,577.792712,-694.032945,1.165024840750
1432.811961,578.560571,-692.236507,1.168712561212
1434.765521,579.321727,-690.437331,1.172436574022
1436.718981,580.076107,-688.635410,1.176196913598
1438.690714,580.824100,-686.811064,1.187173710576
1440.659674,581.551110,-684.981239,1.198028182742
1442.626127,582.257430,-683.146015,1.208756730026
1444.590327,582.943352,-681.305474,1.219355935165
1446.552523,583.609169,-679.459695,1.229822564246
1448.512951,584.255174,-677.608761,1.240153566525
1450.471842,584.881659,-675.752751,1.250346073589
1452.429417,585.488917,-673.891748,1.260397397866
1454.385885,586.077240,-672.025831,1.270305030547
1456.341451,586.646921,-670.155082,1.280066638949
1458.296309,587.198252,-668.279581,1.289680063368
1460.250644,587.731526,-666.399410,1.299143313461
1462.204633,588.247036,-664.514649,1.308454564211
1464.158446,588.745074,-662.625379,1.317612151501
1466.112241,589.225932,-660.731681,1.326614567368
1468.066171,589.689904,-658.833637,1.335460454950
1470.020380,590.137281,-656.931326,1.344148603189
1471.975003,590.568357,-655.024830,1.352677941326
1473.930169,590.983423,-653.114230,1.361047533213
1475.885997,591.382773,-651.199606,1.369256571503
1477.842600,591.766699,-649.281040,1.377304371732
1479.800083,592.135493,-647.358612,1.385190366331
1481.758543,592.489449,-645.432403,1.392914098603
1483.718070,592.828858,-643.502495,1.400475216697
1485.678747,593.154013,-641.568967,1.407873467582
1487.640650,593.465207,-639.631902,1.415108691082
1489.603849,593.762733,-637.691379,1.422180813951
1491.568406,594.046882,-635.747480,1.429089844045
1493.534377,594.317948,-633.800286,1.435835864583
1495.501812,594.576223,-631.849877,1.442419028524
1497.470754,594.821999,-629.896335,1.448839553068
1499.441241,595.055570,-627.939740,1.455097714292
1501.413305,595.277227,-625.980173,1.461193841939
1503.386970,595.487264,-624.017715,1.467128314353
1505.362258,595.685972,-622.052447,1.472901553580
1507.339184,595.873645,-620.084450,1.478514020632
1509.317756,596.050574,-618.113805,1.483966210921
1511.297979,596.217053,-616.140592,1.489258649865
1513.279852,596.373374,-614.164893,1.494391888663
1515.263371,596.519830,-612.186788,1.499366500248
1517.248525,596.656713,-610.206359,1.504183075409
1519.235300,596.784316,-608.223686,1.508842219086
1521.223677,596.902931,-606.238850,1.513344546837
1523.213633,597.012851,-604.251932,1.517690681463
1525.205141,597.114368,-602.263013,1.521881249810
1527.198170,597.207775,-600.272174,1.525916879721
1529.192686,597.293365,-598.279496,1.529798197146
1531.188650,597.371430,-596.285059,1.533525823413
1533.186021,597.442262,-594.288945,1.537100372637
1535.184753,597.506155,-592.291234,1.540522449277
1537.184800,597.563400,-590.292007,1.543792645836
1539.186108,597.614291,-588.291345,1.546911540691
1541.188626,597.659120,-586.289330,1.549879696052
1543.192295,597.698179,-584.286041,1.552697656053
1545.197057,597.731761,-582.281560,1.555365944958
1547.202850,597.760159,-580.275969,1.557885065485
1549.209610,597.783664,-578.269346,1.560255497245
1551.217271,597.802571,-576.261774,1.562477695281
1553.225764,597.817171,-574.253334,1.564552088720
1555.235020,597.827756,-572.244106,1.566479079521
1557.244967,597.834620,-570.234171,1.568259041314
1559.255531,597.838055,-568.223610,1.569892318339
1561.266636,597.838353,-566.212504,1.571379224471
1563.278208,597.835808,-564.200935,1.572720042327
1565.290167,597.830711,-562.188981,1.573915022467
1567.302436,597.823355,-560.176726,1.574964382660
1569.314935,597.814033,-558.164249,1.575868307244
1571.327582,597.803037,-556.151632,1.576626946551
1573.340297,597.790660,-554.138955,1.577240416411
1575.352998,597.777194,-552.126299,1.577708797728
1577.365602,597.762932,-550.113745,1.578032136126
1579.378027,597.748167,-548.101375,1.578210441672
1581.390189,597.733191,-546.089268,1.578243688657
1583.402006,597.718297,-544.077506,1.578131815456
1585.413395,597.703777,-542.066170,1.577874724456
1587.424272,597.689923,-540.055340,1.577472282051
1589.434556,597.677029,-538.045098,1.576924318705
1591.444163,597.665387,-536.035525,1.576230629094
1593.453013,597.655289,-534.026700,1.575390972308
1595.461024,597.647028,-532.018706,1.574405072138
1597.468116,597.640897,-530.011623,1.573272617426
1599.474211,597.637188,-528.005532,1.571993262503
1601.479229,597.636194,-526.000514,1.570566627698
1603.483095,597.638206,-523.996649,1.568992299929
1605.485732,597.643519,-521.994019,1.567269833385
1607.487066,597.652424,-519.992705,1.565398750285
1609.487025,597.665214,-517.992787,1.563378541737
1611.485537,597.682181,-515.994347,1.561208668685
1613.482535,597.703619,-513.997465,1.558888562960
1615.477950,597.729818,-512.002221,1.556417628427
1617.471718,597.761074,-510.008698,1.553795242246
1619.463776,597.797676,-508.016976,1.551020756236
1621.454065,597.839920,-506.027135,1.548093498369
1623.442527,597.888096,-504.039258,1.545012774370
1625.429106,597.942497,-502.053424,1.541777869458
1627.413751,598.003416,-500.069714,1.538388050208
1629.396412,598.071146,-498.088210,1.534842566565
1631.377045,598.145979,-496.108991,1.531140653985
1633.355605,598.228208,-494.132141,1.527281535745
1635.332054,598.318124,-492.157738,1.523264425392
1637.306357,598.416022,-490.185864,1.519088529363
1639.270871,598.514039,-488.223796,1.522665877812
1641.235338,598.605087,-486.261440,1.526190863775
1643.199774,598.689266,-484.298809,1.529663434947
1645.164195,598.766680,-482.335913,1.533083545549
1647.128617,598.837433,-480.372766,1.536451156051
1649.093054,598.901625,-478.409379,1.539766232892
1651.057518,598.959361,-476.445763,1.543028748200
1653.022021,599.010743,-474.481932,1.546238679525
1654.986576,599.055874,-472.517896,1.549396009566
1656.951191,599.094857,-470.553667,1.552500725907
1658.915876,599.127793,-468.589259,1.555552820752
1660.880638,599.154787,-466.624682,1.558552290671
1662.845486,599.175941,-464.659948,1.561499136343
1664.810425,599.191357,-462.695069,1.564393362308
1666.775460,599.201138,-460.730058,1.567234976718
1668.740597,599.205388,-458.764926,1.570023991101
1670.705838,599.204208,-456.799685,1.572760420119
1672.671187,599.197702,-454.834347,1.575444281338
1674.636645,599.185972,-452.868924,1.578075595000
1676.602213,599.169121,-450.903428,1.580654383799
1678.567892,599.147253,-448.937871,1.583180672664
1680.533681,599.120468,-446.972264,1.585654488542
1682.499579,599.088871,-445.006620,1.588075860190
1684.465584,599.052564,-443.040951,1.590444817972
1686.431693,599.011650,-441.075268,1.592761393658
1688.397902,598.966232,-439.109583,1.595025620226
1690.364208,598.916412,-437.143909,1.597237531677
1692.330605,598.862293,-435.178257,1.599397162845
1694.297087,598.803978,-433.212639,1.601504549218
1696.263650,598.741569,-431.247067,1.603559726759
1698.230285,598.675170,-429.281553,1.605562731738
1700.196985,598.604883,-427.316109,1.607513600564
1702.163743,598.530811,-425.350747,1.609412369620
1704.130549,598.453056,-423.385478,1.611259075110
1706.097394,598.371722,-421.420315,1.613053752899
1708.064269,598.286911,-419.455270,1.614796438373
1710.031162,598.198726,-417.490355,1.616487166288
1711.998064,598.107269,-415.525580,1.618125970631
1713.964962,598.012644,-413.560959,1.619712884489
1715.931846,597.914953,-411.596504,1.621247939915
1717.898701,597.814298,-409.632225,1.622731167801
1719.865517,597.710784,-407.668136,1.624162597757
1721.832278,597.604512,-405.704247,1.625542257993
1723.798972,597.495585,-403.740572,1.626870175205
1725.765585,597.384106,-401.777122,1.628146374466
1727.732102,597.270177,-399.813908,1.629370879119
1729.698508,597.153902,-397.850943,1.630543710677
1731.664787,597.035383,-395.888238,1.631664888727
1733.630925,596.914723,-393.925807,1.632734430832
1735.596905,596.792025,-391.963659,1.633752352447
1737.562711,596.667391,-390.001808,1.634718666833
1739.528326,596.540924,-388.040266,1.635633384971
1741.493734,596.412727,-386.079043,1.636496515489
1743.458917,596.282903,-384.118153,1.637308064587
1745.423858,596.151555,-382.157607,1.638068035967
1747.388540,596.018784,-380.197416,1.638776430767
1749.375406,595.900685,-378.214063,1.621825138442
1751.360358,595.815930,-376.230922,1.605253558712
1753.343902,595.763701,-374.248065,1.589070790068
1755.326506,595.743184,-372.265567,1.573284732979
1757.308598,595.753564,-370.283502,1.557902141026
1759.290571,595.794023,-368.301943,1.542928678358
1761.272777,595.863748,-366.320964,1.528368982140
1763.255535,595.961921,-364.340637,1.514226728756
1765.239128,596.087728,-362.361038,1.500504702596
1767.223804,596.240352,-360.382239,1.487204866385
1769.209778,596.418979,-358.404315,1.474328432090
1771.197232,596.622792,-356.427338,1.461875931602
1773.186319,596.850975,-354.451383,1.449847286452
1775.177160,597.102714,-352.476523,1.438241875979
1777.169846,597.377192,-350.502831,1.427058603452
1779.164441,597.673594,-348.530382,1.416295959751
1781.160983,597.991104,-346.559249,1.405952084309
1783.159482,598.328906,-344.589505,1.396024823103
1785.159926,598.686185,-342.621224,1.386511783546
1787.162278,599.062125,-340.654480,1.377410386203
1789.166477,599.455910,-338.689347,1.368717913313
1791.172444,599.866725,-336.725898,1.360431554142
1793.180076,600.293755,-334.764206,1.352548447218
1795.189254,600.736182,-332.804346,1.345065719556
1797.199838,601.193193,-330.846391,1.337980522993
1799.211672,601.663970,-328.890414,1.331290067748
1801.224584,602.147699,-326.936490,1.324991653379
1803.238386,602.643564,-324.984691,1.319082697292
1805.252877,603.150748,-323.035092,1.313560760943
1807.267841,603.668438,-321.087766,1.308423573929
1809.283051,604.195816,-319.142786,1.303669056097
1811.298269,604.732067,-317.200227,1.299295337852
1813.313244,605.276375,-315.260162,1.295300778799
1815.327718,605.827925,-313.322665,1.291683984876
1817.341422,606.385902,-311.387808,1.288443824095
1819.354083,606.949489,-309.455667,1.285579441029
1821.365416,607.517870,-307.526314,1.283090270157
1823.375133,608.090231,-305.599823,1.280976048153
1825.382941,608.665755,-303.676267,1.279236825226
1827.388541,609.243627,-301.755721,1.277872975578
1829.391632,609.823031,-299.838258,1.276885207035
1831.391910,610.403152,-297.923952,1.276274569910
1833.389067,610.983173,-296.012876,1.276042465123
1835.382797,611.562280,-294.105104,1.276190651594
1837.372793,612.139656,-292.200709,1.276721252908
1839.289619,612.648956,-290.352781,1.326234928572
1841.282019,613.084523,-288.408575,1.374187057022
1843.330686,613.436345,-286.390343,1.422174294835
1845.416714,613.694412,-284.320339,1.471599135169
1847.521898,613.848713,-282.220818,1.523802847024
1849.629072,613.889238,-280.114033,1.580163567848
1851.722524,613.805977,-278.022239,1.642172481686
1853.788509,613.588917,-275.967688,1.711489086799
1855.815936,613.228050,-273.972634,1.789962909330
1857.797255,612.713364,-272.059333,1.879589453893
1859.729595,612.034848,-270.250036,1.982341449728
1861.616159,611.182492,-268.566999,2.099792799328
1863.467777,610.146286,-267.032475,2.232471562572
1865.304323,608.916218,-265.668718,2.379017477255
1867.155486,607.482278,-264.497982,2.535521432826
1869.111669,605.817636,-263.470550,2.640203902672
1871.061547,604.064919,-262.616144,2.733789310027
1873.021557,602.234852,-261.914365,2.814763860209
1875.001918,600.338159,-261.344816,2.882678179831
1877.007443,598.385565,-260.887099,2.937782350194
1879.038515,596.387793,-260.520816,2.980676217512
1881.092075,594.355569,-260.225571,3.012047390345
1883.162528,592.299616,-259.980965,3.032502778412
1885.242561,590.230658,-259.766600,3.042471680741
1887.323871,588.159420,-259.562081,3.042155303752
1889.397847,586.096626,-259.347007,3.031504534347
1891.456228,584.053001,-259.100983,3.010217194511
1893.491799,582.039268,-258.803610,2.977755667788
1895.499145,580.066152,-258.434492,2.933395945508
1897.475501,578.144377,-257.973229,2.876329941491
1899.421720,576.284667,-257.399426,2.805851604391
1901.343326,574.497747,-256.692683,2.721654276604
1903.251552,572.794341,-255.832605,2.624232841472
1905.164192,571.185173,-254.798792,2.515300861997
1907.105964,569.680968,-253.570848,2.398019771667
1909.015098,568.326225,-252.225684,2.321684889657
1910.904748,567.088903,-250.797466,2.248173850510
1912.785179,565.962684,-249.291592,2.178357756899
1914.665024,564.941253,-247.713462,2.112887077956
1916.551246,564.018293,-246.068477,2.052187750540
1918.449188,563.187486,-244.362035,1.996482556997
1920.362662,562.442518,-242.599535,1.945827559977
1922.294075,561.777070,-240.786379,1.900153939578
1924.244576,561.184827,-238.927965,1.859308205834
1926.214204,560.659473,-237.029693,1.823086817946
1928.202034,560.194690,-235.096962,1.791263745690
1930.206318,559.784162,-233.135173,1.763611137597
1932.224603,559.421573,-231.149724,1.739914101671
1934.253856,559.100606,-229.146016,1.719980894888
1936.290557,558.814944,-227.129447,1.703649791621
1938.330796,558.558272,-225.105419,1.690793729756
1940.370353,558.324272,-223.079329,1.681323621277
1942.404779,558.106628,-221.056578,1.675191014369
1944.429463,557.899023,-219.042566,1.672390627386
1946.439703,557.695142,-217.042692,1.672963142714
1948.430775,557.488667,-215.062355,1.676998541991
1950.398000,557.273282,-213.106956,1.684640167670
1952.336827,557.042671,-211.181893,1.696089587169
1954.295785,556.812118,-209.236549,1.681535407311
1956.254078,556.609364,-207.288780,1.667604635771
1958.212102,556.433175,-205.338700,1.654303426293
1960.170198,556.282315,-203.386424,1.641636522322
1962.128661,556.155550,-201.432067,1.629607405972
1964.087741,556.051644,-199.475745,1.618218445488
1966.047643,555.969364,-197.517571,1.607471039306
1968.008529,555.907472,-195.557662,1.597365755098
1969.970525,555.864736,-193.596131,1.587902462570
1971.933718,555.839919,-191.633095,1.579080459058
1973.898163,555.831788,-189.668667,1.570898587250
1975.863881,555.839106,-187.702963,1.563355344559
1977.830864,555.860639,-185.736098,1.556448983911
1979.799078,555.895152,-183.768187,1.550177605828
1981.768464,555.941410,-181.799344,1.544539241824
1983.738941,555.998179,-179.829685,1.539531929240
1985.710408,556.064222,-177.859324,1.535153777681
1987.682746,556.138306,-175.888377,1.531403027295
1989.655824,556.219195,-173.916959,1.528278099110
1991.629493,556.305655,-171.945184,1.525777637704
1993.603599,556.396450,-169.973167,1.523900546421
1995.577977,556.490345,-168.001024,1.522646015354
1997.552455,556.586106,-166.028869,1.522013542271
1999.526861,556.682498,-164.056817,1.522002946615
2001.501020,556.778285,-162.084983,1.522614376686
2003.474758,556.872233,-160.113483,1.523848310022
2005.447904,556.963106,-158.142430,1.525705546987
2007.420294,557.049670,-156.171941,1.528187197497
2009.391771,557.130691,-154.202129,1.531294660764
2011.362188,557.204932,-152.233111,1.535029597915
2013.331413,557.271159,-150.265000,1.539393897259
2015.299326,557.328137,-148.297913,1.544389631987
2017.265825,557.374631,-146.331963,1.550019010034
2019.230830,557.409406,-144.367266,1.556284315823
2021.194281,557.431227,-142.403936,1.563187843625
2023.156143,557.438860,-140.442089,1.570731822286
2025.116407,557.431068,-138.481840,1.578918331089
2027.075097,557.406619,-136.523303,1.587749206630
2029.032264,557.364275,-134.566594,1.597225940635
2030.987997,557.302803,-132.611827,1.607349568800
2032.942420,557.220967,-130.659118,1.618120550886
2034.895698,557.117533,-128.708581,1.629538642490
2036.848035,556.991266,-126.760331,1.641602759171
2038.799681,556.840930,-124.814484,1.654310833859
2040.750933,556.665291,-122.871154,1.667659668804
2042.702134,556.463114,-120.930456,1.681644783662
2044.653679,556.233163,-118.992505,1.696260261697
2046.606019,555.974205,-117.057416,1.711498596450
2048.559655,555.685003,-115.125304,1.727350541648
2050.515148,555.364323,-113.196284,1.743804967481
2052.473117,555.010930,-111.270471,1.760848726767
2054.385593,554.637037,-109.394899,1.774304720121
2056.306067,554.236088,-107.516746,1.787961358498
2058.233651,553.807745,-105.637357,1.801837684886
2060.167477,553.351673,-103.758080,1.815952735027
2062.106701,552.867537,-101.880262,1.830325581226
2064.050502,552.355000,-100.005250,1.844975368553
2065.998087,551.813726,-98.134392,1.859921343271
2067.948690,551.243380,-96.269035,1.875182873173
2069.901575,550.643624,-94.410526,1.890779459342
2071.856040,550.014124,-92.560213,1.906730738732
2073.811414,549.354542,-90.719441,1.923056476756
2075.767063,548.664544,-88.889560,1.939776548975
2077.722392,547.943793,-87.071915,1.956910910793
2079.676848,547.191953,-85.267855,1.974479553940
2081.629919,546.408689,-83.478726,1.992502448406
2083.581141,545.593663,-81.705875,2.010999468350
2085.530097,544.746540,-79.950650,2.029990300458
2087.476424,543.866985,-78.214399,2.049494333155
2089.419812,542.954660,-76.498467,2.069530525084
2091.360010,542.009231,-74.804203,2.090117251346
2093.296827,541.030360,-73.132953,2.111272126116
2095.230139,540.017713,-71.486066,2.133011800544
2097.159887,538.970953,-69.864887,2.155351735181
2099.086085,537.889743,-68.270765,2.178305946730
2101.008822,536.773749,-66.705047,2.201886729561
2102.928265,535.622634,-65.169079,2.226104353342
2104.844665,534.436062,-63.664209,2.250966739139
2106.758356,533.213696,-62.191784,2.276479117626
2108.669761,531.955202,-60.753152,2.302643674441
2110.579397,530.660243,-59.349660,2.329459189297
2112.487876,529.328482,-57.982654,2.356920677129
2114.364416,527.982267,-56.675326,2.384616302408
2116.261327,526.585754,-55.391572,2.411729413943
2118.176734,525.141310,-54.133651,2.438376604341
2120.108729,523.651300,-52.903823,2.464667804115
2122.055386,522.118091,-51.704348,2.490707332124
2124.014769,520.544048,-50.537485,2.516594863901
2125.984945,518.931537,-49.405494,2.542426319189
2127.963997,517.282924,-48.310634,2.568294671172
2129.950026,515.600574,-47.255164,2.594290679859
2131.941173,513.886855,-46.241345,2.620503551206
2133.935617,512.144132,-45.271436,2.647021521860
2135.931597,510.374770,-44.347696,2.673932367187
2137.927417,508.581135,-43.472385,2.701323827386
2139.921456,506.765594,-42.647762,2.729283943079
2141.912186,504.930512,-41.876088,2.757901287805
2143.898181,503.078256,-41.159621,2.787265080304
2145.878134,501.211191,-40.500622,2.817465154398
2147.850868,499.331682,-39.901349,2.848591758876
2149.815355,497.442097,-39.364062,2.880735154094
2151.770733,495.544800,-38.891022,2.913984966717
2153.716322,493.642159,-38.484486,2.948429259514
2155.651646,491.736537,-38.146716,2.984153270617
2157.576454,489.830303,-37.879970,3.021237777348
2159.490737,487.925821,-37.686508,3.059757045577
2161.394756,486.025457,-37.568589,3.099776338616
2163.289060,484.131577,-37.528474,3.141348982496
2165.174513,482.246548,-37.568422,3.184513019157
2167.052311,480.372734,-37.690691,3.229287527308
2168.924008,478.512503,-37.897543,3.275668752051
2170.791529,476.668220,-38.191236,3.323626255857
2172.657192,474.842250,-38.574029,3.373099378008
2174.635043,472.917802,-39.030532,-2.907291383814
2176.612734,470.994783,-39.492332,-2.904541131800
2178.590282,469.073169,-39.959342,-2.901835234656
2180.567704,467.152938,-40.431477,-2.899173749651
2182.545016,465.234067,-40.908652,-2.896556729956
2184.522233,463.316533,-41.390781,-2.893984224795
2186.499369,461.400313,-41.877779,-2.891456279592
2188.476438,459.485383,-42.369561,-2.888972936121
2190.453454,457.571722,-42.866040,-2.886534232658
2192.430428,455.659306,-43.367131,-2.884140204118
2194.407374,453.748112,-43.872749,-2.881790882204
2196.384301,451.838117,-44.382808,-2.879486295546
2198.361220,449.929299,-44.897223,-2.877226469839
2200.338142,448.021633,-45.415908,-2.875011427981
2202.315076,446.115099,-45.938777,-2.872841190209
2204.292030,444.209672,-46.465746,-2.870715774228
2206.269014,442.305329,-46.996729,-2.868635195341
2208.246034,440.402048,-47.531640,-2.866599466581
2210.223097,438.499806,-48.070393,-2.864608598830
2212.200211,436.598580,-48.612904,-2.862662600945
2214.177382,434.698346,-49.159087,-2.860761479877
2216.154614,432.799082,-49.708855,-2.858905240790
2218.131914,430.900766,-50.262125,-2.857093887171
2220.109285,429.003373,-50.818809,-2.855327420949
2222.086731,427.106882,-51.378824,-2.853605842599
2224.064258,425.211268,-51.942082,-2.851929151252
2226.041866,423.316510,-52.508499,-2.850297344797
2228.019560,421.422585,-53.077989,-2.848710419983
2229.997342,419.529468,-53.650467,-2.847168372521
2231.975213,417.637138,-54.225848,-2.845671197175
2233.953176,415.745572,-54.804045,-2.844218887857
2235.931230,413.854746,-55.384973,-2.842811437721
2237.909377,411.964638,-55.968546,-2.841448839245
2239.887618,410.075225,-56.554680,-2.840131084320
2241.865952,408.186483,-57.143289,-2.838858164331
2243.844379,406.298391,-57.734287,-2.837630070238
2245.822897,404.410924,-58.327588,-2.836446792649
2247.801508,402.524060,-58.923108,-2.835308321899
2249.780208,400.637777,-59.520760,-2.834214648117
2251.758996,398.752050,-60.120460,-2.833165761296
2253.737871,396.866858,-60.722121,-2.832161651360
2255.716831,394.982177,-61.325658,-2.831202308225
2257.695872,393.097984,-61.930986,-2.830287721861
2259.674992,391.214257,-62.538019,-2.829417882346
2261.654189,389.330972,-63.146672,-2.828592779926
2263.633459,387.448107,-63.756859,-2.827812405063
2265.612799,385.565638,-64.368495,-2.827076748487
2267.592205,383.683543,-64.981493,-2.826385801239
2269.571674,381.801799,-65.595770,-2.825739554719
2271.551201,379.920383,-66.211238,-2.825138000724
2273.530783,378.039271,-66.827814,-2.824581131489
2275.510416,376.158442,-67.445410,-2.824068939721
2277.490095,374.277871,-68.063942,-2.823601418633
2279.469815,372.397537,-68.683324,-2.823178561973
