s_m,x_m,y_m,heading_rad
132.112624,90.831720,101.712740,-2.195416480372
134.102936,89.667541,100.098421,-2.195745502898
136.093250,88.502835,98.484479,-2.196068333168
138.083568,87.337610,96.870907,-2.196384971183
140.073889,86.171877,95.257697,-2.196695416948
142.064213,85.005647,93.644843,-2.196999670473
144.054541,83.838929,92.032337,-2.197297731775
146.044873,82.671733,90.420173,-2.197589600876
148.035209,81.504069,88.808342,-2.197875277801
150.025548,80.335948,87.196839,-2.198154762583
152.015891,79.167379,85.585655,-2.198428055254
154.006238,77.998373,83.974784,-2.198695155855
155.996589,76.828939,82.364219,-2.198956064426
157.986944,75.659087,80.753951,-2.199210781013
159.977304,74.488828,79.143975,-2.199459305664
161.967667,73.318171,77.534283,-2.199701638430
163.958034,72.147127,75.924868,-2.199937779363
165.948405,70.975706,74.315722,-2.200167728517
167.938780,69.803917,72.706840,-2.200391485951
169.929159,68.631771,71.098212,-2.200609051720
171.919542,67.459278,69.489833,-2.200820425885
173.909929,66.286448,67.881695,-2.201025608505
175.900319,65.113290,66.273791,-2.201224599642
177.890713,63.939815,64.666113,-2.201417399355
179.881111,62.766033,63.058656,-2.201604007708
181.871513,61.591954,61.451411,-2.201784424761
183.861918,60.417588,59.844371,-2.201958650575
185.852327,59.242945,58.237530,-2.202126685211
187.842738,58.068035,56.630879,-2.202288528730
189.833154,56.892867,55.024413,-2.202444181191
191.823572,55.717453,53.418123,-2.202593642652
193.813993,54.541803,51.812003,-2.202736913170
195.804417,53.365925,50.206045,-2.202873992801
197.794844,52.189830,48.600243,-2.203004881601
199.785274,51.013529,46.994589,-2.203129579620
201.775706,49.837031,45.389076,-2.203248086911
203.766140,48.660346,43.783697,-2.203360403522
205.756577,47.483485,42.178444,-2.203466529500
207.747016,46.306457,40.573311,-2.203566464890
209.737456,45.129272,38.968291,-2.203660209733
211.727899,43.951941,37.363375,-2.203747764071
213.718343,42.774474,35.758558,-2.203829127939
215.708789,41.596879,34.153832,-2.203904301372
217.699236,40.419169,32.549190,-2.203973284403
219.689684,39.241352,30.944624,-2.204036077061
221.680133,38.063439,29.340128,-2.204092679370
223.670583,36.885439,27.735694,-2.204143091355
225.661034,35.707363,26.131316,-2.204187313035
227.651485,34.529221,24.526985,-2.204225344427
229.641936,33.351022,22.922696,-2.204257185545
231.632387,32.172777,21.318440,-2.204282836399
233.622839,30.994497,19.714211,-2.204302296996
235.613290,29.816190,18.110001,-2.204315567340
237.603741,28.637867,16.505804,-2.204322647432
239.594191,27.459538,14.901612,-2.204323537270
241.584641,26.281213,13.297417,-2.204318236846
243.575089,25.102902,11.693214,-2.204306746152
245.565536,23.924615,10.088994,-2.204289065174
247.555982,22.746362,8.484751,-2.204265193898
249.546427,21.568153,6.880478,-2.204235132303
251.536870,20.389998,5.276166,-2.204198880367
253.527311,19.211908,3.671810,-2.204156438064
255.517750,18.033892,2.067402,-2.204107805365
257.508187,16.855960,0.462935,-2.204052982238
259.498622,15.678123,-1.141599,-2.203991968647
261.489054,14.500389,-2.746207,-2.203924764555
263.479483,13.322771,-4.350894,-2.203851369921
265.469910,12.145276,-5.955670,-2.203771784699
267.460333,10.967916,-7.560541,-2.203686008844
269.450754,9.790701,-9.165513,-2.203594042305
271.441171,8.613640,-10.770595,-2.203495885031
273.431585,7.436744,-12.375794,-2.203391536967
275.421995,6.260022,-13.981116,-2.203280998055
277.412401,5.083485,-15.586568,-2.203164268237
279.402803,3.907143,-17.192159,-2.203041347452
281.393202,2.731005,-18.797894,-2.202912235634
283.383596,1.555082,-20.403781,-2.202776932720
285.373986,0.379384,-22.009828,-2.202635438643
287.364372,-0.796079,-23.616041,-2.202487753333
289.354753,-1.971298,-25.222428,-2.202333876721
291.345129,-3.146261,-26.828996,-2.202173808736
293.335501,-4.320960,-28.435751,-2.202007549305
295.325868,-5.495384,-30.042702,-2.201835098356
297.316230,-6.669522,-31.649854,-2.201656455814
299.306587,-7.843366,-33.257216,-2.201471621605
301.296940,-9.016905,-34.864795,-2.201280595656
303.287286,-10.190128,-36.472597,-2.201083377890
305.277628,-11.363026,-38.080630,-2.200879968235
307.267965,-12.535589,-39.688901,-2.200670366616
309.258296,-13.707807,-41.297417,-2.200454572959
311.248622,-14.879670,-42.906185,-2.200232587193
313.238942,-16.051167,-44.515212,-2.200004409245
315.229257,-17.222289,-46.124506,-2.199770039046
317.219567,-18.393026,-47.734074,-2.199529476527
319.209871,-19.563367,-49.343923,-2.199282721623
321.200170,-20.733303,-50.954059,-2.199029774268
323.190464,-21.902824,-52.564491,-2.198770634401
325.180752,-23.071918,-54.175225,-2.198505301962
327.171035,-24.240578,-55.786269,-2.198233776896
329.161312,-25.408791,-57.397629,-2.197956059151
331.151585,-26.576549,-59.009313,-2.197672148676
333.141852,-27.743842,-60.621327,-2.197382045428
335.132114,-28.910659,-62.233680,-2.197085749365
337.122371,-30.076990,-63.846378,-2.196783260451
339.112623,-31.242825,-65.459428,-2.196474578656
341.102870,-32.408155,-67.072838,-2.196159703953
343.093112,-33.572968,-68.686615,-2.195838636324
345.083350,-34.737256,-70.300765,-2.195511375752
347.073584,-35.901008,-71.915296,-2.195177922232
349.063813,-37.064214,-73.530215,-2.194838275763
351.054038,-38.226864,-75.145530,-2.194492436350
353.044259,-39.388948,-76.761247,-2.194140404009
355.034477,-40.550456,-78.377373,-2.193782178760
357.024690,-41.711377,-79.993916,-2.193417760635
359.014901,-42.871703,-81.610883,-2.193047149673
361.005108,-44.031423,-83.228281,-2.192670345922
362.995313,-45.190526,-84.846117,-2.192287349439
364.985515,-46.349003,-86.464398,-2.191898160294
366.975715,-47.506844,-88.083132,-2.191502778565
368.965912,-48.664039,-89.702326,-2.191101204342
370.956108,-49.820577,-91.321986,-2.190693437724
372.946303,-50.976449,-92.942120,-2.190279478827
374.936496,-52.131644,-94.562735,-2.189859327773
376.926689,-53.286153,-96.183838,-2.189432984703
378.916881,-54.439965,-97.805437,-2.189000449766
380.907073,-55.593071,-99.427538,-2.188561723128
382.897266,-56.745461,-101.050149,-2.188116804970
384.887460,-57.897124,-102.673277,-2.187665695483
386.877654,-59.048050,-104.296928,-2.187208394880
388.867851,-60.198229,-105.921111,-2.186744903384
390.858050,-61.347652,-107.545832,-2.186275221237
392.848251,-62.496308,-109.171098,-2.185799348699
394.838455,-63.644188,-110.796917,-2.185317286045
396.828664,-64.791280,-112.423295,-2.184829033568
398.818876,-65.937576,-114.050241,-2.184334591583
400.809093,-67.083065,-115.677760,-2.183833960419
402.799315,-68.227737,-117.305860,-2.183327140429
404.789543,-69.371582,-118.934549,-2.182814131984
406.779778,-70.514590,-120.563834,-2.182294935476
408.770020,-71.656750,-122.193720,-2.181769551319
410.760270,-72.798054,-123.824217,-2.181237979949
412.750528,-73.938491,-125.455330,-2.180700221823
414.740795,-75.078051,-127.087068,-2.180156277423
416.731072,-76.216723,-128.719437,-2.179606147255
418.721360,-77.354499,-130.352444,-2.179049831848
420.688069,-78.468529,-131.973210,-2.166964796472
422.653096,-79.562230,-133.605738,-2.155218910729
424.616762,-80.636219,-135.249676,-2.143817109672
426.579363,-81.691110,-136.904671,-2.132763731344
428.541174,-82.727519,-138.570371,-2.122062549112
430.502445,-83.746061,-140.246425,-2.111716805461
432.463406,-84.747351,-141.932481,-2.101729246798
434.424263,-85.732006,-143.628186,-2.092102158872
436.385202,-86.700640,-145.333188,-2.082837402424
438.346392,-87.653869,-147.047136,-2.073936448744
440.307977,-88.592308,-148.769678,-2.065400414849
442.270087,-89.516573,-150.500461,-2.057230098007
444.232832,-90.427279,-152.239133,-2.049426009401
446.196305,-91.325042,-153.985343,-2.041988406752
448.160584,-92.210476,-155.738739,-2.034917325723
450.125729,-93.084197,-157.498968,-2.028212610017
452.091788,-93.946822,-159.265679,-2.021873940034
454.058793,-94.798964,-161.038519,-2.015900860045
456.026765,-95.641240,-162.817137,-2.010292803813
457.995709,-96.474265,-164.601181,-2.005049118635
459.965622,-97.298655,-166.390298,-2.000169087783
461.936489,-98.115024,-168.184137,-1.995651951345
463.908284,-98.923988,-169.982345,-1.991496925474
465.880973,-99.726163,-171.784571,-1.987703220045
467.854514,-100.522164,-173.590462,-1.984270054766
469.828855,-101.312606,-175.399668,-1.981196673742
471.803939,-102.098105,-177.211834,-1.978482358544
473.779702,-102.879277,-179.026611,-1.976126439801
475.756077,-103.656736,-180.843645,-1.974128307348
477.732988,-104.431098,-182.662585,-1.972487418960
479.710359,-105.202978,-184.483078,-1.971203307706
481.688109,-105.972993,-186.304773,-1.970275587935
483.666155,-106.741756,-188.127318,-1.969703959928
485.644413,-107.509885,-189.950360,-1.969488213237
487.622798,-108.277993,-191.773548,-1.969628228700
489.601223,-109.046697,-193.596530,-1.970123979183
491.579606,-109.816612,-195.418953,-1.970975529005
493.557861,-110.588353,-197.240466,-1.972183032093
495.535909,-111.362536,-199.060717,-1.973746728823
497.513670,-112.139777,-200.879354,-1.975666941560
499.491072,-112.920689,-202.696024,-1.977944068882
501.468042,-113.705890,-204.510376,-1.980578578453
503.444518,-114.495994,-206.322058,-1.983570998549
505.420439,-115.291617,-208.130717,-1.986921908192
507.395754,-116.093374,-209.936003,-1.990631925875
509.370418,-116.901881,-211.737562,-1.994701696852
511.344395,-117.717753,-213.535043,-1.999131878970
513.317657,-118.541605,-215.328093,-2.003923126995
515.290187,-119.374053,-217.116361,-2.009076075449
517.261977,-120.215713,-218.899495,-2.014591319897
519.233033,-121.067199,-220.677143,-2.020469396702
521.203370,-121.929127,-222.448953,-2.026710761228
523.173019,-122.802113,-224.214572,-2.033315764503
525.142022,-123.686771,-225.973650,-2.040284628359
527.110438,-124.583718,-227.725833,-2.047617419074
529.078338,-125.493569,-229.470770,-2.055314019583
531.030668,-126.400918,-231.199442,-2.052962712291
532.986704,-127.305779,-232.933601,-2.050453474113
534.946221,-128.207750,-234.673185,-2.047786284160
536.908993,-129.106431,-236.418133,-2.044961019087
538.874796,-130.001421,-238.168384,-2.041977455899
540.843413,-130.892318,-239.923876,-2.038835274689
542.814626,-131.778723,-241.684548,-2.035534061345
544.788221,-132.660234,-243.450339,-2.032073310202
546.763988,-133.536450,-245.221186,-2.028452426693
548.741720,-134.406972,-246.997029,-2.024670729984
550.721214,-135.271397,-248.777805,-2.020727455626
552.702271,-136.129325,-250.563455,-2.016621758233
554.684694,-136.980356,-252.353916,-2.012352714202
556.668293,-137.824088,-254.149126,-2.007919324490
558.652880,-138.660121,-255.949025,-2.003320517470
560.638274,-139.488054,-257.753551,-1.998555151877
562.624295,-140.307486,-259.562643,-1.993622019868
564.610771,-141.118016,-261.376238,-1.988519850202
566.597535,-141.919243,-263.194276,-1.983247311576
568.584422,-142.710767,-265.016696,-1.977803016124
570.571278,-143.492187,-266.843435,-1.972185523098
572.557949,-144.263102,-268.674433,-1.966393342754
574.544291,-145.023111,-270.509628,-1.960424940471
576.530164,-145.771814,-272.348959,-1.954278741106
578.515436,-146.508809,-274.192363,-1.947953133623
580.499979,-147.233695,-276.039781,-1.941446476006
582.483674,-147.946073,-277.891150,-1.934757100483
584.466410,-148.645541,-279.746408,-1.927883319082
586.448080,-149.331698,-281.605495,-1.920823429534
588.428587,-150.004144,-283.468350,-1.913575721557
590.407842,-150.662477,-285.334909,-1.906138483524
592.385762,-151.306297,-287.205113,-1.898510009548
594.362274,-151.935204,-289.078900,-1.890688607000
596.337313,-152.548795,-290.956208,-1.882672604474
598.310824,-153.146671,-292.836977,-1.874460360213
600.282759,-153.728431,-294.721143,-1.866050271020
602.253082,-154.293673,-296.608647,-1.857440781658
604.221763,-154.841998,-298.499427,-1.848630394745
606.188786,-155.373004,-300.393420,-1.839617681159
608.154143,-155.886290,-302.290567,-1.830401290945
610.117837,-156.381456,-304.190805,-1.820979964736
612.079881,-156.858100,-306.094073,-1.811352545663
614.040302,-157.315822,-308.000309,-1.801517991760
615.999134,-157.754222,-309.909453,-1.791475388825
617.956426,-158.172898,-311.821443,-1.781223963744
619.912238,-158.571449,-313.736216,-1.770763098208
621.866643,-158.949476,-315.653713,-1.760092342819
623.819724,-159.306576,-317.573871,-1.749211431512
625.771581,-159.642349,-319.496629,-1.738120296254
627.722322,-159.956394,-321.421926,-1.726819081945
629.672073,-160.248311,-323.349700,-1.715308161449
631.620970,-160.517699,-325.279889,-1.703588150674
633.569166,-160.764156,-327.212433,-1.691659923600
635.516826,-160.987283,-329.147270,-1.679524627158
637.464130,-161.186677,-331.084339,-1.667183695835
639.411272,-161.361939,-333.023577,-1.654638865900
641.358462,-161.512668,-334.964925,-1.641892189089
643.305924,-161.638463,-336.908319,-1.628946045644
645.253896,-161.738922,-338.853699,-1.615803156522
647.202634,-161.813646,-340.801004,-1.602466594650
649.152407,-161.862233,-342.750172,-1.588939795049
651.125761,-161.896132,-344.723234,-1.587008629192
653.099577,-161.926209,-346.696821,-1.585058251042
655.073835,-161.952424,-348.670905,-1.583088609450
657.048517,-161.974736,-350.645461,-1.581099652655
659.023604,-161.993106,-352.620463,-1.579091328297
660.999078,-162.007493,-354.595884,-1.577063583442
662.974920,-162.017856,-356.571699,-1.575016364600
664.951112,-162.024157,-358.547881,-1.572949617743
666.927636,-162.026354,-360.524404,-1.570863288328
668.904475,-162.024408,-362.501242,-1.568757321316
670.881612,-162.018279,-364.478369,-1.566631661196
672.859029,-162.007926,-366.455759,-1.564486252000
674.836709,-161.993309,-368.433386,-1.562321037333
676.814637,-161.974388,-370.411223,-1.560135960388
678.792796,-161.951123,-372.389245,-1.557930963973
680.771169,-161.923473,-374.367425,-1.555705990533
682.749741,-161.891400,-376.345737,-1.553460982172
684.728497,-161.854862,-378.324156,-1.551195880677
686.707421,-161.813819,-380.302654,-1.548910627545
688.686499,-161.768231,-382.281206,-1.546605164005
690.665715,-161.718059,-384.259787,-1.544279431043
692.645056,-161.663262,-386.238369,-1.541933369427
694.624507,-161.603799,-388.216926,-1.539566919738
696.604054,-161.539631,-390.195433,-1.537180022391
698.583684,-161.470717,-392.173863,-1.534772617662
700.563384,-161.397018,-394.152191,-1.532344645721
702.543141,-161.318494,-396.130390,-1.529896046654
704.522941,-161.235103,-398.108433,-1.527426760495
706.502774,-161.146806,-400.086296,-1.524936727254
708.482626,-161.053563,-402.063951,-1.522425886948
710.462486,-160.955334,-404.041374,-1.519894179627
712.442343,-160.852079,-406.018536,-1.517341545410
714.422186,-160.743757,-407.995413,-1.514767924515
716.402003,-160.630328,-409.971979,-1.512173257286
718.381785,-160.511752,-411.948206,-1.509557484232
720.361521,-160.387989,-413.924070,-1.506920546057
722.341202,-160.258999,-415.899544,-1.504262383694
724.320817,-160.124742,-417.874601,-1.501582938338
726.300359,-159.985178,-419.849217,-1.498882151482
728.279817,-159.840266,-421.823364,-1.496159964954
730.259184,-159.689966,-423.797016,-1.493416320949
732.238452,-159.534239,-425.770148,-1.490651162069
734.217613,-159.373043,-427.742734,-1.487864431361
736.196659,-159.206339,-429.714746,-1.485056072350
738.175583,-159.034088,-431.686160,-1.482226029084
740.154380,-158.856247,-433.656948,-1.479374246167
742.133041,-158.672779,-435.627086,-1.476500668804
744.111563,-158.483641,-437.596546,-1.473605242840
746.089938,-158.288795,-439.565303,-1.470687914798
748.068162,-158.088200,-441.533330,-1.467748631925
750.046230,-157.881816,-443.500602,-1.464787342233
752.024137,-157.669602,-445.467092,-1.461803994542
754.001880,-157.451520,-447.432774,-1.458798538523
755.979455,-157.227527,-449.397623,-1.455770924745
757.956858,-156.997586,-451.361611,-1.452721104716
759.934087,-156.761654,-453.324713,-1.449649030932
761.911139,-156.519692,-455.286903,-1.446554656924
763.888012,-156.271661,-457.248154,-1.443437937303
765.864704,-156.017519,-459.208441,-1.440298827806
767.841215,-155.757227,-461.167738,-1.437137285349
769.817542,-155.490745,-463.126017,-1.433953268075
771.793687,-155.218032,-465.083254,-1.430746735398
773.769649,-154.939048,-467.039422,-1.427517648062
775.745428,-154.653753,-468.994495,-1.424265968185
777.721025,-154.362107,-470.948446,-1.420991659313
779.696442,-154.064070,-472.901250,-1.417694686473
781.671679,-153.759602,-474.852881,-1.414375016224
783.646740,-153.448663,-476.803313,-1.411032616711
785.621627,-153.131212,-478.752518,-1.407667457718
787.596343,-152.807209,-480.700472,-1.404279510725
789.570891,-152.476614,-482.647149,-1.400868748957
791.545276,-152.139387,-484.592521,-1.397435147449
793.519501,-151.795489,-486.536563,-1.393978683090
795.493573,-151.444878,-488.479249,-1.390499334690
797.467495,-151.087514,-490.420552,-1.386997083031
799.441273,-150.723358,-492.360448,-1.383471910924
801.414915,-150.352369,-494.298908,-1.379923803272
803.388427,-149.974508,-496.235908,-1.376352747120
805.361816,-149.589734,-498.171421,-1.372758731722
807.335089,-149.198006,-500.105422,-1.369141748593
809.308255,-148.799285,-502.037883,-1.365501791571
811.203795,-148.346691,-503.878597,-1.295303625711
813.161267,-147.752065,-505.743568,-1.229930021959
815.167385,-147.022152,-507.612187,-1.167430743939
817.208363,-146.163693,-509.463845,-1.106133631674
819.270359,-145.183430,-511.277933,-1.044532000101
821.339887,-144.088105,-513.033840,-0.981194667323
823.404224,-142.884460,-514.710958,-0.914694619023
825.451859,-141.579237,-516.288678,-0.843555672156
827.473018,-140.179179,-517.746390,-0.766222420296
829.460312,-138.691027,-519.063485,-0.681067735970
831.409510,-137.121524,-520.219354,-0.586464444070
833.320490,-135.477411,-521.193386,-0.480960575844
835.198314,-133.765431,-521.964974,-0.363599188298
837.054328,-131.992327,-522.513508,-0.234387693492
838.907072,-130.164839,-522.818378,-0.094815952750
840.741038,-128.331986,-522.882298,0.024429146073
842.568653,-126.510454,-522.733317,0.137589348744
844.406222,-124.706339,-522.384274,0.243114462583
846.265823,-122.925739,-521.848011,0.340305610359
848.155526,-121.174750,-521.137367,0.429159363559
850.079816,-119.459470,-520.265183,0.510153358147
852.040102,-117.785996,-519.244298,0.584047404843
854.035230,-116.160425,-518.087554,0.651733357564
856.061958,-114.588855,-516.807791,0.714137643353
858.115367,-113.077382,-515.417849,0.772166771576
860.189212,-111.632104,-513.930568,0.826683201683
862.276215,-110.259118,-512.358788,0.878500856722
864.368312,-108.964521,-510.715351,0.928392750648
866.456861,-107.754411,-509.013096,0.977106097755
868.532833,-106.634884,-507.264863,1.025382471550
870.586973,-105.612038,-505.483493,1.073982125538
872.609973,-104.691970,-503.681827,1.123712646303
874.592638,-103.880777,-501.872704,1.175462810419
876.526080,-103.184557,-500.068964,1.230242872904
878.401943,-102.609406,-498.283449,1.289232321149
879.972412,-102.187766,-496.770640,1.308657646538
881.543030,-101.795231,-495.249864,1.327663226682
883.113514,-101.431389,-493.722109,1.346266241314
883.259287,-101.398909,-493.580000,1.352262417555
883.405014,-101.370000,-493.437169,1.396263401595
