s_m,x_m,y_m,heading_rad
774.659314,-169.249480,-428.059415,-1.520215379645
776.645175,-169.148151,-430.042690,-1.519291521457
778.631103,-169.045041,-432.025940,-1.518423765707
780.617088,-168.940264,-434.009159,-1.517612095127
782.603122,-168.833929,-435.992343,-1.516856493707
784.589194,-168.726150,-437.975489,-1.516156946776
786.575296,-168.617037,-439.958592,-1.515513441068
788.561418,-168.506703,-441.941647,-1.514925964793
790.547550,-168.395258,-443.924650,-1.514394507692
792.533682,-168.282816,-445.907596,-1.513919061093
794.519803,-168.169486,-447.890482,-1.513499617964
796.505904,-168.055382,-449.873302,-1.513136172950
798.491974,-167.940614,-451.856052,-1.512828722420
800.478001,-167.825295,-453.838729,-1.512577264498
802.463976,-167.709536,-455.821327,-1.512381799090
804.449887,-167.593448,-457.803843,-1.512242327911
806.435724,-167.477144,-459.786271,-1.512158854502
808.421475,-167.360734,-461.768607,-1.512131384244
810.407130,-167.244332,-463.750847,-1.512159924367
812.392678,-167.128048,-465.732987,-1.512244483953
814.378108,-167.011994,-467.715022,-1.512385073934
816.363409,-166.896281,-469.696948,-1.512581707086
818.348570,-166.781022,-471.678760,-1.512834398015
820.333580,-166.666328,-473.660454,-1.513143163144
822.318429,-166.552311,-475.642026,-1.513508020685
824.303107,-166.439082,-477.623471,-1.513928990618
826.287602,-166.326754,-479.604785,-1.514406094653
828.271905,-166.215437,-481.585963,-1.514939356194
830.256005,-166.105243,-483.567000,-1.515528800297
832.239893,-165.996284,-485.547894,-1.516174453619
834.223559,-165.888672,-487.528639,-1.516876344369
836.206993,-165.782519,-489.509230,-1.517634502244
838.190186,-165.677936,-491.489664,-1.518448958366
840.173130,-165.575034,-493.469936,-1.519319745216
842.087658,-165.474314,-495.381813,-1.516603205571
844.031929,-165.364381,-497.322973,-1.511458340595
846.000811,-165.240608,-499.287961,-1.503945069289
847.989265,-165.098371,-501.271321,-1.494084757400
849.992378,-164.933042,-503.267600,-1.481864162598
852.005398,-164.739995,-505.271342,-1.467238292234
854.023772,-164.514605,-507.277092,-1.450132504710
856.043192,-164.252245,-509.279396,-1.430444159228
858.059635,-163.948288,-511.272799,-1.408044125065
860.069425,-163.598110,-513.251846,-1.382778499361
862.069282,-163.197082,-515.211083,-1.354470951328
864.056400,-162.740580,-517.145054,-1.322926208904
866.028517,-162.223977,-519.048305,-1.287935324176
867.984000,-161.642647,-520.915381,-1.249283478340
869.921948,-160.991964,-522.740827,-1.206761178787
871.842288,-160.267302,-524.519188,-1.160179694462
873.745890,-159.464033,-526.245010,-1.109391369627
875.634681,-158.577533,-527.912838,-1.054314917695
877.511755,-157.603175,-529.517217,-0.994964793277
879.381470,-156.536333,-531.052692,-0.931482217056
881.249530,-155.372381,-532.513808,-0.864163534450
883.123020,-154.106692,-533.895112,-0.793479815551
885.010408,-152.734640,-535.191146,-0.720080808702
886.860927,-151.299686,-536.359618,-0.647369311006
888.725006,-149.774421,-537.431233,-0.578235715664
890.606623,-148.165512,-538.406884,-0.512703091631
892.508630,-146.479627,-539.287464,-0.450681498903
894.432857,-144.723432,-540.073865,-0.391997180173
896.380219,-142.903594,-540.766981,-0.336418622954
898.350827,-141.026781,-541.367705,-0.283677956942
900.344093,-139.099658,-541.876929,-0.233487355849
