x_m,y_m
396.6971648707813,-60.77637990846616
398.6027573182023,-60.16803008022928
400.508893767123,-59.56167778033769
402.4155979040006,-58.95741132254846
404.32289341529236,-58.35531902061868
406.23080398745543,-57.75548918830538
408.13935330694716,-57.15801013936566
410.04856506022463,-56.56297018755658
411.95846293374535,-55.97045764663521
413.8690706139662,-55.38056083035861
415.7804117873447,-54.79336805248386
417.69251014033796,-54.20896762676802
419.6053893594032,-53.62744786696816
421.51907313099775,-53.04889708684135
423.43358514157876,-52.473403600144664
425.34894907760355,-51.901055720635156
427.26518862552916,-51.33194176206992
429.18232747181304,-50.76615003820599
431.10038930291233,-50.20376886280046
433.0193978052843,-49.64488654961039
434.93937666538613,-49.089591412392856
436.8603495696752,-48.53797176490491
438.78234020460854,-47.99011592090364
440.70537225664344,-47.4461121941461
442.62946941223726,-46.906048898389365
444.55465535784714,-46.37001434739051
446.4809537799303,-45.83809685490658
448.408388364944,-45.31038473469467
450.3369827993455,-44.78696630051184
452.26676076959194,-44.26792986611516
454.1977459621407,-43.75336374526169
456.1299620634489,-43.243356251708505
458.06343275997386,-42.73799569921267
459.99818173817266,-42.23737040153126
461.9342326845028,-41.74156867242134
463.87160928542124,-41.25067882563997
465.81033522738534,-40.764789174944234
467.7504341968524,-40.283988034091195
469.69192988027953,-39.80836371683792
471.63484596412405,-39.33800453694147
473.57920613484316,-38.87299880815892
475.50001424672627,-38.425237068040246
477.38883976198304,-38.0656622280398
479.2961243426534,-37.79974381289821
481.2192798606699,-37.625010034028456
483.1557181879647,-37.538989102843495
485.1028511964703,-37.539209230756306
487.05809075811896,-37.62319862917985
489.01884874484324,-37.788485509527106
490.9825370285754,-38.032598083211
492.9465674812479,-38.353064561644544
494.908351974793,-38.74741315624067
496.86530238114307,-39.213172078412356
498.8148305722306,-39.74786953957257
500.75434841998793,-40.34903375113427
502.6812677963474,-41.01419292451043
504.5930005732414,-41.740875271114
506.48695862260234,-42.52660900235797
508.36055381636254,-43.36892232965529
510.21119802645444,-44.265343464418926
512.0363031248104,-45.21340061806184
513.8332809833628,-46.21062200199701
515.5995434740439,-47.25453582763738
517.3325024687863,-48.34267030639595
519.0295698395221,-49.47255364968565
520.6881574581838,-50.64171406891947
522.305677196704,-51.84767977551036
523.8795409270148,-53.08797898087129
525.4071605210486,-54.36013989641523
526.8859478507378,-55.66169073355514
528.313314788015,-56.99015970370398
529.6963950602951,-58.352829028352
531.0611257502063,-59.776103139564206
532.3866916228217,-61.23787590738026
533.6734631295401,-62.73666201953021
