2,3600,3576.0026029228793,36.5869133,-121.7559026,231.9349051
-21.350588,-44.587163
-21.960872,-45.380916
-22.570987,-46.174809
-23.180932,-46.968844
-23.790706,-47.763020
-24.400306,-48.557338
-25.009733,-49.351798
-25.618985,-50.146400
-26.228060,-50.941145
-26.836956,-51.736034
-27.445672,-52.531066
-28.054206,-53.326242
-28.662557,-54.121563
-29.270722,-54.917030
-29.878700,-55.712644
-30.486487,-56.508405
-31.094082,-57.304315
-31.701482,-58.100375
-32.308684,-58.896586
-32.915685,-59.692950
-33.522482,-60.489468
-34.129072,-61.286143
-34.735449,-62.082977
-35.341611,-62.879971
-35.947553,-63.677129
-36.553270,-64.474453
-37.158758,-65.271947
-37.764010,-66.069612
-38.369021,-66.867454
-38.973784,-67.665476
-39.578294,-68.463683
-40.182542,-69.262078
-40.786521,-70.060667
-41.390223,-70.859455
-41.993639,-71.658448
-42.596760,-72.457652
-43.199576,-73.257074
-43.802075,-74.056721
-44.404248,-74.856599
-45.006082,-75.656718
-45.607564,-76.457087
-46.208682,-77.257713
-46.809420,-78.058607
-47.409764,-78.859778
-48.009699,-79.661239
-48.609207,-80.463000
-49.208272,-81.265074
-49.806875,-82.067473
-50.404997,-82.870210
-51.002619,-83.673299
-51.599718,-84.476756
-52.196275,-85.280594
-52.792265,-86.084831
-53.387667,-86.889483
-53.982455,-87.694566
-54.576606,-88.500098
-55.170093,-89.306097
-55.762891,-90.112584
-56.354966,-90.919567
-56.946263,-91.727046
-57.536743,-92.535031
-58.126382,-93.343548
-58.715151,-94.152619
-59.303024,-94.962266
-59.889972,-95.772512
-60.475967,-96.583380
-61.060980,-97.394893
-61.644983,-98.207074
-62.227946,-99.019945
-62.809841,-99.833529
-63.390638,-100.647849
-63.970309,-101.462926
-64.548825,-102.278782
-65.126141,-103.095421
-65.702208,-103.912844
-66.276991,-104.731061
-66.850455,-105.550080
-67.422566,-106.369910
-67.993289,-107.190559
-68.562593,-108.012034
-69.130443,-108.834340
-69.696808,-109.657483
-70.261656,-110.481469
-70.824958,-111.306301
-71.386681,-112.131981
-71.946799,-112.958515
-72.505277,-113.785896
-73.062068,-114.614111
-73.617144,-115.443164
-74.170490,-116.273072
-74.722091,-117.103851
-75.271931,-117.935517
-75.819994,-118.768084
-76.366265,-119.601569
-76.910727,-120.435986
-77.453366,-121.271352
-77.994162,-122.107683
-78.533099,-122.944996
-79.070158,-123.783312
-79.605310,-124.622638
-80.138571,-125.463040
-80.669678,-126.304254
-81.198093,-127.145718
-81.723600,-127.987216
-82.246152,-128.828721
-82.765668,-129.670166
-83.282081,-130.511504
-83.795328,-131.352697
-84.305351,-132.193714
-84.812103,-133.034539
-85.315547,-133.875169
-85.815652,-134.715614
-86.312418,-135.555917
-86.805802,-136.396066
-87.295996,-137.236383
-87.783914,-138.078127
-88.270193,-138.922062
-88.754777,-139.768170
-89.237709,-140.616533
-89.718998,-141.467185
-90.198655,-142.320155
-90.676684,-143.175456
-91.153085,-144.033091
-91.627853,-144.893047
-92.100981,-145.755303
-92.572458,-146.619826
-93.042270,-147.486575
-93.510398,-148.355494
-93.976833,-149.226542
-94.441626,-150.099760
-94.904833,-150.975169
-95.366447,-151.852725
-95.826470,-152.732388
-96.284898,-153.614106
-96.741731,-154.497827
-97.196966,-155.383493
-97.650603,-156.271044
-98.102641,-157.160421
-98.553082,-158.051559
-99.001932,-158.944402
