x,y
164.61143700284458,-667.5129438176489
164.3448475628091,-668.4737193727161
164.0781388852151,-669.4344655068039
163.81131625101736,-670.3951835097474
163.54438494117056,-671.3558746713812
163.2773502366294,-672.3165402815405
163.0102174183486,-673.27718163006
162.7429917672829,-674.2378000067748
162.47567856438693,-675.1983967015198
162.20828309061545,-676.1589730041298
161.9408106269232,-677.11953020444
161.67326645426488,-678.0800695922851
161.40565585359516,-679.0405924575
161.13798410586878,-680.00110008992
160.87025649204045,-680.9615937793795
160.60247829306488,-681.9220748157137
160.33465478989675,-682.8825444887576
160.06679126349084,-683.8430040883461
159.7988929948018,-684.803454904314
159.53096526478438,-685.7638982264963
159.26301335439325,-686.7243353447278
158.99504254458316,-687.6847675488438
158.7270581163088,-688.6451961286788
158.45906535052487,-689.605622374068
158.1910695281861,-690.5660475748464
157.9230759302472,-691.5264730208486
157.65508983766287,-692.4869000019097
157.38711653138782,-693.4473298078647
157.1191612923768,-694.4077637285485
156.85122940158445,-695.3682030537959
156.58332613996555,-696.3286490734421
156.31545678847476,-697.2891030773218
156.04762662806687,-698.24956635527
155.77984093969644,-699.2100401971215
155.51210500431833,-700.1705258927115
155.24442410288717,-701.1310247318746
154.9768035163577,-702.0915380044461
154.70924852568464,-703.0520670002606
154.4417644118227,-704.0126130091533
154.17435645572655,-704.9731773209588
153.90702993835095,-705.9337612255124
153.63979014065058,-706.8943660126488
153.37264234358014,-707.8549929722031
153.10559182809436,-708.8156433940101
152.83864387514797,-709.7763185679045
152.57180376569568,-710.7370197837217
152.30507678069216,-711.6977483312963
152.03846820109214,-712.6585055004634
151.77198330785032,-713.6192925810578
151.5056273819215,-714.5801108629146
151.23940570426024,-715.5409616358687
150.97332355582137,-716.5018461897547
150.70738621755953,-717.462765814408
150.44159897042945,-718.4237217996632
150.1759670953859,-719.3847154353554
149.9104958733835,-720.3457480113194
149.645190585377,-721.3068208173904
149.38005651232112,-722.267935143403
149.11509893517058,-723.2290922791922
148.85032313488006,-724.190293514593
148.5857343924043,-725.1515401394403
148.321337988698,-726.1128334435691
148.05713920471584,-727.0741747168145
147.79314332141257,-728.0355652490109
147.5293556197429,-728.9970063299937
147.26578138066148,-729.9584992495976
147.00242588512313,-730.9200452976576
146.73929441408248,-731.8816457640087
146.47639224849425,-732.8433019384858
146.21372466931317,-733.8050151109236
145.95129695749395,-734.7667865711574
145.6891143939913,-735.7286176090217
145.42718225975992,-736.690509514352
145.16550583575452,-737.6524635769828
144.9040904029298,-738.614481086749
144.64294124224054,-739.5765633334859
144.38206363464136,-740.538711607028
144.121462861087,-741.5009271972104
143.86114420253222,-742.4632113938683
143.60111293993162,-743.4255654868363
143.34137435424006,-744.3879907659492
143.0819337264121,-745.3504885210424
142.8227963374026,-746.3130600419504
142.56396746816614,-747.2757066185085
142.30545239965753,-748.2384295405512
142.04725641283142,-749.2012300979138
141.7893847886425,-750.1641095804312
141.53184280804552,-751.1270692779381
141.27463575199522,-752.0901104802696
141.030074656491,-753.0308887296433
140.79662574325397,-753.9790723816691
140.5744569153281,-754.9342609476022
140.3637360757573,-755.8960539386974
140.16463112758552,-756.8640508662095
139.97730997385665,-757.8378512413937
139.8019405176146,-758.8170545755047
139.63869066190333,-759.8012603797973
139.48772830976677,-760.7900681655267
139.34922136424882,-761.7830774439477
139.22333772839337,-762.7798877263153
139.1102453052444,-763.7800985238842
139.01011199784583,-764.7833093479096
138.92310570924153,-765.7891197096463
138.84939434247545,-766.7971291203492
138.78914580059154,-767.8069370912731
138.74252798663366,-768.8181431336731
138.7097088036458,-769.830346758804
138.69085615467188,-770.8431474779209
138.68613794275578,-771.8561448022785
138.69572207094143,-772.868938243132
138.71977644227277,-773.881127311736
138.7584689597937,-774.8923115193455
138.81196752654816,-775.9020903772156
138.8804400455801,-776.910063396601
138.96405441993338,-777.9158300887567
139.06297855265197,-778.9189899649377
139.17738034677976,-779.9191425363989
139.3074277053607,-780.915887314395
139.45328853143872,-781.9088238101813
139.6151307280577,-782.8975515350124
139.79312219826159,-783.8816700001433
139.98743084509434,-784.8607787168291
140.1982245715998,-785.8344771963245
140.42567128082197,-786.8023649498846
140.66993887580472,-787.7640414887641
140.931195259592,-788.719106324218
141.20960833522773,-789.6671589675012
141.5053460057558,-790.6077989298689
141.81857617422017,-791.5406257225756
142.14946674366476,-792.4652388568765
142.49818561713346,-793.3812378440263
142.86490069767027,-794.2882221952801
143.249779888319,-795.1857914218929
143.65299109212364,-796.0735450351194
144.07470221212816,-796.9510825462146
144.51508115137636,-797.8180034664334
144.97429581291226,-798.6739073070308
145.45251409977973,-799.5183935792616
145.94990391502273,-800.3510617943808
146.45108156321626,-801.1468455460562
146.9692477363274,-801.9280917998394
147.50412976221935,-802.6948991261631
148.0554549687553,-803.4473660954598
148.62295068379845,-804.1855912781621
149.20634423521201,-804.9096732447024
149.80536295085918,-805.6197105655135
150.41973415860312,-806.3158018110279
151.0491851863071,-806.9980455516783
151.69344336183423,-807.6665403578971
152.35223601304776,-808.3213848001168
153.0252904678109,-808.9626774487703
153.71233405398678,-809.5905168742898
154.41309409943864,-810.2050016471081
155.1272979320297,-810.8062303376579
155.8546728796231,-811.3943015163715
156.59494627008212,-811.9693137536815
157.3478454312699,-812.5313656200207
158.1130976910496,-813.0805556858214
158.8904303772845,-813.6169825215164
159.67957081783777,-814.1407446975383
160.48024634057256,-814.6519407843193
161.2921842733521,-815.1506693522924
162.1151119440396,-815.63702897189
162.9487566804983,-816.1111182135446
163.79284581059127,-816.5730356476889
164.6471066621818,-817.0228798447556
165.5112665631331,-817.460749375177
166.38505284130832,-817.8867428093856
167.26819282457063,-818.3009587178145
168.16041384078332,-818.7034956708957
169.06144321780954,-819.0944522390621
169.97100828351248,-819.4739269927462
170.8888363657553,-819.8420185023805
171.81465479240129,-820.1988253383977
172.74819089131358,-820.5444460712304
173.68917199035536,-820.8789792713109
174.63732541738986,-821.2025235090721
175.5923785002803,-821.5151773549463
176.5540585668898,-821.8170393793664
177.52209294508162,-822.1082081527647
178.49620896271895,-822.3887822455739
179.47613394766495,-822.6588602282264
180.46159522778288,-822.9185406711551
181.45232013093585,-823.1679221447924
182.44803598498717,-823.4071032195708
183.4484701177999,-823.636182465923
184.45334985723736,-823.8552584542815
185.46240253116267,-824.0644297550788
186.4753554674391,-824.2637949387477
187.49193599392973,-824.4534525757206
188.51187143849788,-824.6335012364301
189.5348891290067,-824.8040394913088
190.56071639331938,-824.9651659107892
191.5890805592991,-825.1169790653041
192.61970895480908,-825.2595775252859
193.65232890771253,-825.3930598611672
194.68666774587265,-825.5175246433805
195.72245279715258,-825.6330704423584
196.7594113894156,-825.7397958285337
197.79727085052482,-825.8377993723387
198.8357585083435,-825.9271796442061
199.87460169073483,-826.0080352145684
200.91352772556198,-826.0804646538584
201.9522639406881,-826.1445665325084
202.99053766397654,-826.200439420951
204.02807622329038,-826.2481818896189
205.06460694649286,-826.2878925089447
206.09985716144712,-826.3196698493607
207.13355419601643,-826.3436124812999
208.16542537806393,-826.3598189751946
209.19519803545288,-826.3683879014774
210.2225994960464,-826.3694178305809
211.24735708770774,-826.3630073329376
212.26919813830008,-826.3492549789803
213.28784997568664,-826.3282593391414
214.30303992773057,-826.3001189838535
215.3144953222951,-826.2649324835492
216.32194348724343,-826.222798408661
217.32511175043874,-826.1738153296217
218.32372743974423,-826.1180818168634
219.3175178830231,-826.0556964408192
220.30621040813858,-825.9867577719215
221.2895323429538,-825.9113643806028
222.26721101533207,-825.8296148372956
223.2389737531364,-825.7416077124327
224.20454788423018,-825.6474415764465
225.16366073647652,-825.5472149997696
226.1160396377386,-825.4410265528346
227.06141191587963,-825.3289748060743
227.99950489876284,-825.2111583299209
228.98682691532773,-825.0831425473749
229.97399453282742,-824.9541312815684
230.96100901962495,-824.8241326215488
231.9478716440834,-824.6931546563636
232.93458367456574,-824.5612054750604
233.92114637943504,-824.4282931666867
234.90756102705436,-824.2944258202899
235.89382888578666,-824.1596115249175
236.879951223995,-824.0238583696171
237.8659293100424,-823.887174443436
238.85176441229189,-823.749567835422
239.83745779910657,-823.6110466346223
240.8230107388494,-823.4716189300846
241.80842449988342,-823.3312928108562
242.7937003505717,-823.1900763659849
243.7788395592772,-823.047977684518
244.76384339436302,-822.9050048555027
245.74871312419216,-822.761165967987
246.73345001712767,-822.6164691110183
247.71805534153253,-822.4709223736439
248.70253036576986,-822.3245338449115
249.68687635820262,-822.1773116138683
250.67109458719386,-822.029263769562
251.6551863211066,-821.8803984010402
252.63915282830393,-821.7307235973503
253.6229953771488,-821.5802474475398
254.6067152360043,-821.428978040656
255.59031367323345,-821.2769234657468
256.5737919571992,-821.1240918118593
257.55715135626474,-820.9704911680412
258.54039313879304,-820.81612962334
259.52351857314704,-820.6610152668031
260.5065289276898,-820.5051561874781
261.48942547078445,-820.3485604744125
262.4722094707939,-820.1912362166536
263.4548821960813,-820.0331915032492
264.4374449150096,-819.8744344232466
265.4198988959419,-819.7149730656934
266.4022454072412,-819.5548155196369
267.3844857172704,-819.3939698741248
268.36662109439277,-819.2324442182045
269.34865280697113,-819.0702466409235
270.3305821233687,-818.9073852313294
271.3124103119483,-818.7438680784696
272.2941386410731,-818.5797032713916
273.2757683791062,-818.4148988991429
274.25730079441047,-818.2494630507712
275.23873715534904,-818.0834038153235
276.22007873028485,-817.9167292818479
277.201326787581,-817.7494475393913
278.18248259560056,-817.5815666770018
279.16354742270653,-817.4130947837264
280.14452253726193,-817.2440399486128
281.12540920762973,-817.0744102607085
282.10620870217303,-816.904213809061
283.08692228925486,-816.7334586827178
284.0675512372382,-816.5621529707264
285.0480968144862,-816.3903047621343
286.02856028936174,-816.217922145989
287.00894293022805,-816.0450132113377
287.9892460054479,-815.8715860472283
288.96947078338457,-815.6976487427083
289.9496185324009,-815.5232093868251
290.92969052086,-815.348276068626
291.90968801712495,-815.1728568771587
292.8896122895587,-814.9969599014706
293.86946460652433,-814.8205932306093
294.84924623638483,-814.6437649536223
295.82895844750334,-814.4664831595569
296.8086025082428,-814.2887559374608
297.7881796869662,-814.1105913763814
298.76769125203657,-813.9319975653664
299.7471384718171,-813.7529825934629
300.72652261467067,-813.5735545497188
301.70584494896036,-813.3937215231813
302.68510674304923,-813.2134916028981
303.6643092653003,-813.0328728779166
304.6434537840765,-812.8518734372842
305.622541567741,-812.6705013700486
306.6015738846567,-812.4887647652573
307.5805520031868,-812.3066717119575
308.5594771916942,-812.124230299197
309.53835071854195,-811.9414486160233
310.5171738520932,-811.7583347514836
311.49594786071077,-811.5748967946258
312.4746740127578,-811.3911428344969
313.4533535765974,-811.2070809601449
314.4319878205925,-811.022719260617
315.41057801310615,-810.8380658249608
316.3891254225014,-810.6531287422239
317.3676313171413,-810.4679161014535
318.34609696538877,-810.2824359916973
319.324523635607,-810.0966965020028
320.3029125961589,-809.9107057214175
321.2812651154076,-809.7244717389888
322.259582461716,-809.5380026437642
323.23786590344724,-809.3513065247913
324.21611670896436,-809.1643914711176
325.1943361466303,-808.9772655717904
326.1725254848082,-808.7899369158575
327.150685991861,-808.6024135923661
328.12881893615173,-808.4147036903639
329.10692558604353,-808.2268152988984
330.08500720989935,-808.038756507017
331.06306507608224,-807.850535403767
332.0411004529551,-807.6621600781965
333.0191146088812,-807.4736386193524
333.9971088122235,-807.2849791162824
334.9750843313449,-807.0961896580341
335.9530424346085,-806.9072783336549
336.9309843903774,-806.7182532321922
337.90891146701455,-806.5291224426936
338.88682493288303,-806.3398940542068
339.8647260563459,-806.1505761557789
340.84261610576607,-805.9611768364578
341.82049634950664,-805.7717041852906
342.79836805593067,-805.5821662913249
343.77623249340127,-805.3925712436086
344.7540909302812,-805.2029271311886
345.7319446349338,-805.0132420431128
346.7097948757219,-804.8235240684286
347.68764292100866,-804.6337812961833
348.66549003915696,-804.4440218154248
349.64333749852995,-804.2542537152002
350.62118656749067,-804.0644850845572
351.599038514402,-803.8747240125433
352.5768946076272,-803.6849785882059
353.55475611552913,-803.4952569005926
354.5326243064709,-803.3055670387508
355.5105004488155,-803.1159170917281
356.4883858109261,-802.9263151485718
357.46628166116545,-802.7367692983297
358.44418926789683,-802.547287630049
359.4221098994831,-802.3578782327775
360.4000448242874,-802.1685491955625
361.3779953106727,-801.9793086074515
362.3559626270021,-801.790164557492
363.3339480416386,-801.6011251347314
364.3119528229453,-801.4121984282175
365.2899782392851,-801.2233925269975
366.2680255590211,-801.0347155201191
367.2460960505163,-800.8461754966296
368.22419098213385,-800.6577805455767
369.20231162223655,-800.4695387560078
370.18045923918766,-800.2814582169703
371.15863510135017,-800.0935470175118
372.13684047708693,-799.9058132466798
373.1150766347611,-799.718264993522
374.09334484273586,-799.5309103470854
375.071646369374,-799.3437573964179
376.04998248303866,-799.1568142305669
377.0283544520928,-798.9700889385797
378.00676354489957,-798.7835896095041
378.985211029822,-798.5973243323876
379.96369817522293,-798.4113011962775
380.94222624946565,-798.2255282902212
381.92079652091303,-798.0400137032665
382.8994102579281,-797.8547655244606
383.8780687288739,-797.6697918428514
384.8567732021136,-797.485100747486
385.8355249460101,-797.300700327412
386.8143252289264,-797.1165986716769
387.79317531922555,-796.9328038693285
388.7720764852707,-796.7493240094138
389.7510299954248,-796.5661671809806
390.7300371180508,-796.3833414730764
391.7090991215119,-796.2008549747485
392.68821727417094,-796.0187157750446
393.6673928443911,-795.836931963012
394.6466271005354,-795.6555116276986
395.6259213109668,-795.4744628581514
396.6052767440484,-795.2937937434181
397.58469466814313,-795.1135123725463
398.56417635161415,-794.9336268345834
399.5437230628244,-794.7541452185767
400.52333607013696,-794.5750756135742
401.5030166419149,-794.3964261086228
402.48276604652114,-794.2182047927705
403.4625855523187,-794.0404197550646
404.4424764276708,-793.8630790845525
405.4224399409403,-793.6861908702817
406.4024773604903,-793.5097632012998
407.38258995468374,-793.3338041666544
408.36277899188383,-793.1583218553928
409.3430457404534,-792.9833243565625
410.32339146875563,-792.8088197592112
411.3038174451535,-792.6348161523863
412.28432493801006,-792.4613216251352
413.2649152156883,-792.2883442665053
414.24558954655123,-792.1158921655444
415.22634919896194,-791.9439734112999
416.20719544128355,-791.7725960928192
417.1881295418789,-791.6017682991497
418.16915276911107,-791.4314981193392
419.1502663913432,-791.2617936424349
420.1314716769382,-791.0926629574845
421.1127698942592,-790.9241141535355
422.09416231166915,-790.7561553196354
423.0756501975311,-790.5887945448313
424.0572348202081,-790.4220399181712
425.0389174480633,-790.2558995287026
426.02069934945945,-790.0903814654725
427.0025817927599,-789.9254938175288
427.9845660463274,-789.7612446739191
428.9666533785251,-789.5976421236905
429.94884505771614,-789.4346942558908
430.93114235226335,-789.2724091595674
431.9135465305299,-789.1107949237677
432.8960588608788,-788.9498596375394
433.8786806116731,-788.7896113899297
434.86141305127563,-788.6300582699865
435.83903070153957,-788.4715462464098
436.816607068499,-788.3127457529271
437.7941414754406,-788.1536544055729
438.77163324565106,-787.9942698203813
439.7490817024169,-787.8345896133868
440.7264861690249,-787.6746114006238
441.7038459687616,-787.5143327981268
442.6811604249136,-787.3537514219299
443.65842886076774,-787.1928648880676
444.6356505996105,-787.0316708125742
445.6128249647286,-786.8701668114842
446.5899512794086,-786.7083505008318
447.56702886693716,-786.5462194966514
448.544057050601,-786.3837714149773
449.5210351536867,-786.2210038718441
450.49796249948093,-786.0579144832859
451.47483841127024,-785.8945008653374
452.45166221234143,-785.7307606340324
453.42843322598105,-785.5666914054059
454.40515077547565,-785.4022907954919
455.3818141841121,-785.2375564203247
456.35842277517685,-785.0724858959389
457.3349758719566,-784.9070768383687
458.31147279773796,-784.7413268636486
459.28791287580765,-784.5752335878128
460.2642954294523,-784.4087946268959
461.24061978195846,-784.2420075969319
462.2168852566129,-784.0748701139555
463.1930911767021,-783.9073797940008
464.16923686551286,-783.7395342531024
465.1453216463318,-783.5713311072946
466.1213448424454,-783.4027679726117
467.0973057771405,-783.233842465088
468.07320377370365,-783.064552200758
469.0490381554215,-782.894894795656
470.0248082455807,-782.7248678658165
471.00051336746793,-782.5544690272736
471.9761528443698,-782.3836958960619
472.95172599957283,-782.2125460882155
473.92723215636386,-782.0410172197691
474.9026706380294,-781.8691069067568
475.87804076785613,-781.696812765213
476.85334186913076,-781.5241324111722
477.8285732651398,-781.3510634606687
478.80373427917004,-781.1776035297368
479.77882423450797,-781.003750234411
480.75384245444036,-780.8295011907254
481.7287882622538,-780.6548540147147
482.70366098123486,-780.479806322413
483.67845993467023,-780.3043557298548
484.65318444584665,-780.1284998530743
485.6278338380507,-779.9522363081061
486.602407434569,-779.7755627109844
487.57690455868817,-779.5984766777437
488.5513245336948,-779.4209758244182
489.5256666828758,-779.2430577670424
490.49993032951744,-779.0647201216506
491.47411479690663,-778.885960504277
492.4482194083299,-778.7067765309563
493.42224348707396,-778.5271658177226
494.3961863564254,-778.3471259806104
495.3700473396708,-778.1666546356539
496.343825760097,-777.9857493988877
497.3175209409904,-777.804407886346
498.2911322056378,-777.6226277140631
499.2646588773258,-777.4404064980737
500.238100279341,-777.2577418544117
501.2114557349701,-777.0746313991119
502.18472456749976,-776.8910727482083
503.1579061002166,-776.7070635177355
504.1309996564072,-776.5226013237277
505.10400455935826,-776.3376837822195
506.07692013235646,-776.152308509245
507.0497456986883,-775.9664731208387
508.02248058164054,-775.7801752330349
508.99512410449984,-775.593412461868
509.96767559055274,-775.4061824233723
510.940134363086,-775.2184827335823
511.9124997453862,-775.0303110085323
512.88477106074,-774.8416648642566
513.8569476324338,-774.6525419167897
514.8290287837548,-774.4629397821658
515.8010138379891,-774.2728560764193
516.7729021184235,-774.0822884155848
517.7446929483449,-773.8912344156963
518.7163856510397,-773.6996916927883
519.6879795497944,-773.5076578628953
520.6594739678959,-773.3151305420514
521.6308682286309,-773.1221073462912
522.6021616552856,-772.928585891649
523.5733535711472,-772.7345637941592
524.5275835673574,-772.5337495155364
525.4887892254258,-772.3111469967816
526.454732819899,-772.066386820812
527.4231766253234,-771.7990995705451
528.3918829162457,-771.5089158288979
529.3586139672121,-771.1954661787881
530.3211320527693,-770.8583812031328
531.2771994474638,-770.4972914848495
532.224578425842,-770.1118276068554
533.1610312624503,-769.7016201520679
534.0843202318352,-769.2662997034041
534.9922076085436,-768.8054968437818
535.8824556671215,-768.3188421561179
536.7528266821156,-767.8059662233298
537.6010829280723,-767.266499628335
538.4249866795383,-766.7000729540508
539.2223002110597,-766.1063167833945
539.9907857971834,-765.4848616992832
540.7282057124557,-764.8353382846345
541.4323222314231,-764.1573771223658
542.1008976286321,-763.4506087953941
542.731694178629,-762.7146638866371
543.3224741559607,-761.9491729790118
543.8709998351734,-761.1537666554358
544.3750334908136,-760.3280754988261
544.8654869037841,-759.4694839700626
545.354949314867,-758.6102505936054
545.8434111740528,-757.7503745822431
546.3308629313326,-756.8898551487644
546.817295036697,-756.028691505958
547.3026979401373,-755.1668828666126
547.7870620916437,-754.3044284435167
548.2703779412077,-753.4413274494591
548.7526359388198,-752.5775790972282
549.2338265344708,-751.7131825996131
549.7139401781518,-750.8481371694021
550.1929673198534,-749.982442019384
550.6708984095667,-749.1160963623474
551.1477238972823,-748.249099411081
551.6234342329914,-747.3814503783735
552.0980198666842,-746.5131484770135
552.5714712483523,-745.6441929197896
553.0437788279861,-744.7745829194905
553.5149330555765,-743.904317688905
553.9849243811145,-743.0333964408217
554.453743254591,-742.161818388029
554.9213801259965,-741.2895827433158
555.3878254453222,-740.4166887194708
555.8530696625588,-739.5431355292826
556.3171032276971,-738.6689223855398
556.7799165907279,-737.794048501031
557.2415002016423,-736.918513088545
557.7018445104312,-736.0423153608705
558.160939967085,-735.165454530796
558.618777021595,-734.2879298111102
559.0753461239517,-733.4097404146017
559.5306377241462,-732.5308855540594
559.9846422721693,-731.6513644422716
560.4373502180117,-730.7711762920273
560.8887520116645,-729.8903203161151
561.3388381031184,-729.0087957273234
561.7875989423642,-728.1266017384412
562.2350249793928,-727.2437375622568
562.6811066641952,-726.3602024115592
563.125834446762,-725.4759954991368
563.5691987770842,-724.5911160377784
564.0111901051527,-723.7055632402727
564.4517988809581,-722.8193363194082
564.8910155544916,-721.9324344879736
565.3288305757437,-721.0448569587577
565.7652343947055,-720.1566029445489
566.2002174613679,-719.2676716581362
566.6337702257215,-718.3780623123081
567.0658831377572,-717.4877741198529
567.496546647466,-716.59680629356
567.9257512048387,-715.7051580462174
568.353487259866,-714.8128285906141
568.7797452625389,-713.9198171395385
569.2045156628483,-713.0261229057796
569.6277889107848,-712.1317451021259
570.0495554563397,-711.236682941366
570.4698057495034,-710.3409356362886
570.888530240267,-709.4445023996822
571.3057193786212,-708.5473824443359
571.7213636145569,-707.6495749830378
572.135453398065,-706.7510792285769
572.5479791791364,-705.8518943937418
572.9589314077617,-704.9520196913212
573.368300533932,-704.0514543341037
573.7760770076382,-703.150197534878
574.1822512788708,-702.2482485064326
574.5868137976211,-701.3456064615564
574.9897550138795,-700.4422706130379
575.3910653776372,-699.5382401736657
575.790735338885,-698.6335143562286
576.1887553476136,-697.7280923735153
576.5851158538138,-696.8219734383143
576.9798073074767,-695.9151567634143
577.3728201585931,-695.0076415616041
577.7641448571535,-694.0994270456721
578.1537718531492,-693.1905124284073
578.5416915965709,-692.280896922598
578.9278945374094,-691.3705797410331
579.3123711256555,-690.4595600965011
579.6951118113002,-689.5478372017908
580.0761070443344,-688.6354102696907
580.4546050604207,-687.7193891652628
580.827768335946,-686.8019743570912
581.1956339894122,-685.8831761085382
581.5582391393214,-684.9630046829661
581.9156209041759,-684.0414703437372
582.2678164024774,-683.1185833542136
582.6148627527282,-682.1943539777575
582.9567970734303,-681.2687924777309
583.2936564830858,-680.3419091174966
583.6254781001967,-679.4137141604164
583.9522990432653,-678.4842178698525
584.2741564307933,-677.5534305091674
584.5910873812829,-676.6213623417229
584.9031290132364,-675.6880236308816
585.2103184451555,-674.7534246400056
585.5126927955425,-673.8175756324571
585.8102891828995,-672.8804868715984
586.1031447257283,-671.9421686207916
586.3912965425312,-671.002631143399
586.6747817518103,-670.0618847027828
586.9536374720675,-669.119939562305
587.2279008218048,-668.1768059853282
587.4976089195246,-667.2324942352145
587.7627988837287,-666.287014575326
588.0235078329191,-665.340377269025
588.2797728855982,-664.3925925796736
588.5316311602677,-663.4436707706342
588.77911977543,-662.4936221052691
589.0222758495868,-661.5424568469402
589.2611365012405,-660.5901852590099
589.4957388488929,-659.6368176048404
589.7261200110462,-658.682364147794
589.9523171062025,-657.7268351512329
590.1743672528638,-656.7702408785192
590.3923075695321,-655.8125915930152
590.6061751747097,-654.8538975580831
590.8160071868984,-653.894169037085
591.0218407246006,-652.9334162933835
591.2237129063179,-651.9716495903405
591.4216608505527,-651.0088791913182
591.615721675807,-650.0451153596789
591.8059325005827,-649.0803683587849
591.9923304433821,-648.1146484519984
592.1749526227072,-647.1479659026814
592.3538361570602,-646.1803309741964
592.5290181649427,-645.2117539299056
592.7005357648574,-644.242245033171
592.8684260753057,-643.271814547355
593.0327262147902,-642.3004727358198
593.1934733018126,-641.3282298619275
593.3507044548753,-640.3550961890405
593.50445679248,-639.3810819805209
593.6547674331291,-638.406197499731
593.8016734953246,-637.4304530100329
593.9452120975684,-636.453858774789
594.0854203583627,-635.4764250573613
594.2223353962095,-634.4981621211122
594.355994329611,-633.5190802294037
594.486434277069,-632.5391896455984
594.6136923570857,-631.5585006330581
594.7378056881632,-630.5770234551454
594.8588113888037,-629.5947683752222
594.976746577509,-628.6117456566508
595.0916483727814,-627.6279655627936
595.2035538931227,-626.6434383570128
595.3125002570351,-625.6581743026703
595.4185245830207,-624.6721836631285
595.5216639895817,-623.6854767017498
595.6219555952199,-622.6980636818963
595.7194365184375,-621.7099548669302
595.8141438777365,-620.7211605202136
595.9061147916191,-619.7316909051088
595.9953863785871,-618.7415562849783
596.0819957571429,-617.7507669231838
596.1659800457884,-616.7593330830879
596.2473763630255,-615.7672650280527
596.3262218273567,-614.7745730214405
596.4025535572836,-613.7812673266134
596.4764086713085,-612.7873582069336
596.5478242879334,-611.7928559257635
596.6168375256603,-610.7977707464653
596.6834855029916,-609.8021129324011
596.7478053384291,-608.8058927469331
596.8098341504748,-607.8091204534235
596.8696090576309,-606.8118063152347
596.9271671783994,-605.8139605957288
596.9825456312823,-604.8155935582679
597.0357815347819,-603.8167154662145
597.0869120074001,-602.8173365829307
597.135974167639,-601.8174671717786
597.1830051340006,-600.8171174961207
597.228042024987,-599.8162978193188
597.2711219591002,-598.8150184047355
597.3122820548425,-597.8132895157329
597.3515594307157,-596.8111214156731
597.3889912052222,-595.8085243679184
597.4246144968637,-594.8055086358311
597.4584664241423,-593.8020844827734
597.4905841055603,-592.7982621721075
597.5210046596196,-591.7940519671954
597.5497652048224,-590.7894641313997
597.5769028596706,-589.7845089280825
597.6024547426663,-588.7791966206057
597.6264579723116,-587.7735374723319
597.6489496671086,-586.7675417466232
597.6699669455594,-585.7612197068419
597.6895469261659,-584.75458161635
597.7077267274303,-583.74763773851
597.7245434678546,-582.7403983366839
597.740034265941,-581.7328736742342
597.7542362401914,-580.7250740145226
597.7671865091079,-579.7170096209117
597.7789221911927,-578.7086907567639
597.7894804049477,-577.700127685441
597.7988982688748,-576.6913306703053
597.8072129014765,-575.6823099747193
597.8144614212547,-574.6730758620449
597.8206809467114,-573.6636385956446
597.8259085963487,-572.6540084388804
597.8301814886685,-571.6441956551146
597.833536742173,-570.6342105077094
597.8360114753644,-569.6240632600271
597.8376428067447,-568.6137641754299
597.8384678548158,-567.6033235172799
597.8385237380801,-566.5927515489395
597.8378475750392,-565.5820585337707
597.8364764841955,-564.5712547351359
597.834447584051,-563.5603504163972
597.8317979931076,-562.549355840917
597.8285648298676,-561.5382812720572
597.824785212833,-560.5271369731804
597.8204962605058,-559.5159332076487
597.8157350913881,-558.5046802388241
597.8105388239819,-557.4933883300691
597.8049445767896,-556.4820677447457
597.7989894683128,-555.4707287462162
597.7927106170538,-554.4593815978429
597.7861451415146,-553.448036562988
597.7793301601972,-552.4367039050137
597.7723027916039,-551.4253938872822
597.7651001542366,-550.4141167731557
597.7577593665974,-549.4028828259964
597.7503175471884,-548.3917023091666
597.7428118145115,-547.3805854860284
597.7352792870689,-546.3695426199442
597.7277570833628,-545.358583974276
597.720282321895,-544.3477198123863
597.7128921211678,-543.3369603976372
597.7056235996829,-542.3263159933908
597.6985138759429,-541.3157968630094
597.6916000684495,-540.3054132698551
597.6849192957047,-539.2951754772904
597.6785086762109,-538.2850937486775
597.6724053284698,-537.2751783473782
597.6666463709838,-536.265439536755
597.6612689222547,-535.2558875801705
597.6563101007848,-534.2465327409861
597.6518070250759,-533.2373852825647
597.6477968136303,-532.2284554682683
597.6443165849499,-531.219753561459
597.641403457537,-530.2112898254992
597.6390945498933,-529.203074523751
597.6374269805211,-528.1951179195768
597.6364378679225,-527.1874302763384
597.6361643305995,-526.1800218573985
597.6366434870542,-525.172902926119
597.6379124557885,-524.1660837458625
597.6400083553048,-523.1595745799907
597.6429683041047,-522.1533856918663
597.6468294206907,-521.1475273448511
597.6516288235646,-520.1420098023077
597.6574036312286,-519.1368433275981
597.6641909621846,-518.1320381840846
597.672027934935,-517.1276046351293
597.6809516679816,-516.1235529440945
597.6909992798265,-515.1198933743426
597.7022078889718,-514.1166361892355
597.7146146139195,-513.1137916521355
597.7282565731717,-512.111370026405
597.7431708852306,-511.10938157540596
597.7593946685979,-510.10783656250095
597.7769650417762,-509.10674525105196
597.7959191232671,-508.1061179044212
597.816294031573,-507.1059647859709
597.8381268851956,-506.1062961590633
597.8614548026372,-505.10712228706063
597.8863149024,-504.1084534333252
597.9127443029859,-503.110299861219
597.9407801228967,-502.11267183410456
597.970459480635,-501.1155796153438
598.0018194947027,-500.119033468299
598.0348972836015,-499.1230436563326
598.0697299658339,-498.1276204428066
598.1063546599016,-497.1327740910834
