2,3600,3576.0026029228793,36.5869133,-121.7559026,231.9349051
-19.350588231838035,8.412836748367512,-2.004518884544556,-2.225148565063407,49.36372343096438,6959.628462925945,0.0,3576.0026029228793,0,-17.12178294939797,6.698418349538099,-26.22709957690898,13.702315224855239,-0.027063123411635016,0.0033390367162741425
-19.960872037072946,7.619084235516532,-2.002297763093403,-2.224919220250062,49.45243405419958,7075.069548602266,1.00124391363406,3575.0013590092453,0,-17.7262891057828,5.901004919430321,-26.813226585979216,12.887579063841413,-0.02642921792722343,0.003528858939312097
-20.570987033990285,6.8251907510417205,-2.000089322666832,-2.224688802336109,49.54077919910272,7194.393607566269,2.0024967159547336,3574.0001062069246,0,-18.330667262577094,5.103482842916207,-27.399286187207668,12.072806203600665,-0.02576338811032644,0.0037208577787686643
-21.180931965382918,6.031156057126434,-1.9978734669303695,-2.2244572233823687,49.62875994972111,7317.800291541853,3.003757877926327,3572.9988450449528,0,-18.93490803020049,4.305852458242114,-27.985296152111477,11.257989945933083,-0.025067218091803175,0.003915449292087764
-21.790705554163377,5.236979901967937,-1.9956300995495408,-2.224224379133148,49.71637726395534,7445.503180265733,4.005026870253831,3571.9975760526254,0,-19.539005249513995,3.508109843724889,-28.57126460635696,10.443136999908933,-0.02434229200251271,0.004113049536713324
-22.400306491962112,4.442662011870759,-1.993339124189873,-2.2239901499682646,49.80363197258279,7577.731017560426,5.006303162739341,3570.99629976014,0,-20.142952733265624,2.7102511151748176,-29.157199748616836,9.62825397349551,-0.023590193973314168,0.004314074570089265
-23.00973342865339,3.6482020829318333,-1.9909804445168924,-2.223754399678838,49.890524778735454,7714.729081423457,6.007586224542824,3569.9950166983363,0,-20.746744266837684,1.9122724250410217,-29.743109847111846,8.813347378266018,-0.02281250813506662,0.004518940449659513
-23.61898496085146,2.853599772853215,-1.988533964196125,-2.2235169753990416,49.977056256771135,7856.760705397547,7.008875523730612,3568.9937273991486,0,-21.350373606470114,1.1141699649005816,-30.329003241882507,7.998423626172665,-0.022010818618629198,0.004728063232867989
-24.228059620592347,2.0588546923316464,-1.9859795868930976,-2.2232777068536826,50.06322685112473,8004.108971072977,8.010170527289361,3567.9924323955897,0,-21.953834478839983,0.31593996616820613,-30.91488834421149,7.183489030314673,-0.02118670955486097,0.004941858977158619
-24.836955863438302,1.263966396369039,-1.9832972162733364,-2.2230364059260874,50.1490368747937,8157.078594612666,9.011470700868822,3566.9911322220105,0,-22.55712057979518,-0.4824212980639786,-31.500773637867,6.368549803206112,-0.020341765074621057,0.005160743739975326
