scene_name_f1,car_name_f1,scenic_heading_f1,true_left_x_f1,true_left_y_f1,scenic_vector_x_f1,scenic_vector_y_f1,rd_world_x_f1,rd_world_y_f1,road_s_f1,road_t_f1,scene_name_f2,car_name_f2,scenic_vector_x_f2,scenic_vector_y_f2,rd_world_x_f2,rd_world_y_f2,road_s_2_f2,road_t_2_f2,scenic_x_diff,scenic_y_diff,scenic_diff_dot_true_left,scenic_diff_magnitude,scenic_diff_to_true_left_angle (radians),rd_x_diff,rd_y_diff,rd_diff_dot_true_left,s_diff,t_diff
Left of 2,fellow1,2.8981686185689557,0.24102712175797728,-0.9705183803396333,139.24266615335412,-753.5734976975323,140.27100158505706,-748.7900438098814,888.5934749245233,-1.9966798786874624,Left of 2,fellow2,143.12473967471266,-754.5376061845642,144.08882725429802,-749.7380274222327,888.5208354841332,-1.9465655934670552,3.882073521358535,-0.9641084870319219,1.8713700146118184,4.000000000000005,1.0839482567532195,3.8178256692409605,-0.9479836123513223,1.8402350524785922,-0.07263944039016224,0.050114285220407284
